GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0015813	L-glutamate transmembrane transport	29	0.0037071362372567192	27/16034	0.10442462134846156	0.3386431520947589	0.2846080644455895	SLC25A12/ATP1A2/PSEN1/GRM1	4	10	1.8718164350162412	2.5708287704150012
GO:0015816	glycine transport	14	0	0	1	1	1		0	0	0	0
GO:0015817	histidine transport	4	0	0	1	1	1		0	0	0	0
GO:0015818	isoleucine transport	5	9.267840593141798e-4	5/16034	0.29416507380265566	0.5548689782604183	0.4663321403274985	SLC7A5	1	4	1.4018128057705057	2.1097744570693115
GO:0015819	lysine transport	2	0	0	1	1	1		0	0	0	0
GO:0015820	leucine transport	10	0.0018535681186283596	10/16034	0.14222482260332092	0.3959647376156499	0.3327832169775033	SLC7A5/SLC7A6	2	8	1.4018128057705057	2.1097744570693115
GO:0015821	methionine transport	4	0	0	1	1	1		0	0	0	0
GO:0015822	ornithine transport	6	9.267840593141798e-4	6/16034	0.3416786981938801	0.5795003419584985	0.4870332373477753	SLC7A6	1	6	0.9963476976623412	1.7219555919033063
GO:0015823	phenylalanine transport	4	0	0	1	1	1		0	0	0	0
GO:0015824	proline transport	13	9.267840593141798e-4	13/16034	0.5958649826391811	0.7215876714286639	0.6064486147815138	SLC7A5	1	6	0.9963476976623412	1.7219555919033063
GO:0015825	L-serine transport	9	0	0	1	1	1		0	0	0	0
GO:0015826	threonine transport	1	0	0	1	1	1		0	0	0	0
GO:0015827	tryptophan transport	6	9.267840593141798e-4	6/16034	0.3416786981938801	0.5795003419584985	0.4870332373477753	SLC7A5	1	3	1.6894948782222865	2.391055645219699
GO:0015828	tyrosine transport	3	0	0	1	1	1		0	0	0	0
GO:0015829	valine transport	4	0	0	1	1	1		0	0	0	0
GO:0015833	peptide transport	258	0	0	1	1	1		0	0	0	0
GO:0015835	peptidoglycan transport	3	0	0	1	1	1		0	0	0	0
GO:0015837	amine transport	105	0.009267840593141797	102/16034	0.14795445968695195	0.4062906502884545	0.34146149085152744	KMO/SLC7A5/AQP9/ATP1A2/SNCG/PSEN1/DRD3/ADRA2B/SLC38A3/CHRNA6	10	5	3.4812543474503417	4.1746381236698
GO:0015838	amino-acid betaine transport	12	0.0027803521779425394	12/16034	0.04229741383494108	0.22053611070827464	0.1853465963235455	SLC7A6/SLC6A12/SLC22A4	3	7	1.9408093065031928	2.639071442979508
GO:0015840	urea transport	10	0.0037071362372567192	10/16034	0.003083629909290116	0.05975926155533917	0.05022386443888182	POU3F3/AQP9/SLC14A2/UMOD	4	4	2.7881071668903963	3.4821997244225753
GO:0015842	aminergic neurotransmitter loading into synaptic vesicle	4	0	0	1	1	1		0	0	0	0
GO:0015843	methylammonium transport	1	0	0	1	1	1		0	0	0	0
GO:0015844	monoamine transport	84	0.0037071362372567192	81/16034	0.8031962435175237	0.8541759720316937	0.7178806616702078	SNCG/DRD3/ADRA2B/CHRNA6	4	17	1.3411881839540707	2.051012802773211
GO:0015846	polyamine transport	15	0	0	1	1	1		0	0	0	0
GO:0015847	putrescine transport	4	0	0	1	1	1		0	0	0	0
GO:0015848	spermidine transport	4	0	0	1	1	1		0	0	0	0
GO:0015849	organic acid transport	340	0	0	1	1	1		0	0	0	0
GO:0015850	organic hydroxy compound transport	274	0	0	1	1	1		0	0	0	0
GO:0015851	nucleobase transport	10	0.0018535681186283596	10/16034	0.14222482260332092	0.3959647376156499	0.3327832169775033	SLC25A5/AQP9	2	8	1.4018128057705057	2.1097744570693115
GO:0015853	adenine transport	5	9.267840593141798e-4	5/16034	0.29416507380265566	0.5548689782604183	0.4663321403274985	SLC25A5	1	3	1.6894948782222865	2.391055645219699
GO:0015854	guanine transport	2	0	0	1	1	1		0	0	0	0
GO:0015855	pyrimidine nucleobase transport	5	9.267840593141798e-4	5/16034	0.29416507380265566	0.5548689782604183	0.4663321403274985	AQP9	1	3	1.6894948782222865	2.391055645219699
GO:0015858	nucleoside transport	9	9.267840593141798e-4	9/16034	0.4658903008322276	0.6464391191620773	0.5432910287675002	RSC1A1	1	7	0.8421970178350829	1.5788024528351559
GO:0015860	purine nucleoside transmembrane transport	4	0	0	1	1	1		0	0	0	0
GO:0015861	cytidine transport	1	0	0	1	1	1		0	0	0	0
GO:0015862	uridine transport	5	0	0	1	1	1		0	0	0	0
GO:0015864	pyrimidine nucleoside transport	5	0	0	1	1	1		0	0	0	0
GO:0015865	purine nucleotide transport	33	9.267840593141798e-4	33/16034	0.8998763962178399	0.9197465819325784	0.7729885953548838	SLC25A5	1	27	-0.507729699113933	0.5704195521911067
GO:0015866	ADP transport	11	9.267840593141798e-4	11/16034	0.5353965959780453	0.6886728705563263	0.5787858148402153	SLC25A5	1	3	1.6894948782222865	2.391055645219699
GO:0015867	ATP transport	15	9.267840593141798e-4	15/16034	0.6484697133204562	0.752571092262593	0.6324882124491502	SLC25A5	1	13	0.2231578094288596	1.047604146397245
GO:0015868	purine ribonucleotide transport	28	9.267840593141798e-4	28/16034	0.8580591215372586	0.8895830467242541	0.747638059490289	SLC25A5	1	23	-0.34738704903875345	0.6580094251761827
GO:0015870	acetylcholine transport	6	0	0	1	1	1		0	0	0	0
GO:0015871	choline transport	9	0.0018535681186283596	9/16034	0.11888158412531438	0.35675564937606	0.29983046821079146	PSEN1/SEC14L1	2	9	1.2840297701141221	1.995819073949524
GO:0015872	dopamine transport	49	0.0027803521779425394	46/16034	0.6064916298363044	0.7321139111382332	0.6152952508085506	SNCG/DRD3/CHRNA6	3	12	1.401812805770506	2.1097744570693115
GO:0015874	norepinephrine transport	22	9.267840593141798e-4	22/16034	0.7842613330956096	0.8392297511326178	0.7053193121358994	ADRA2B	1	6	0.9963476976623412	1.7219555919033063
GO:0015876	acetyl-CoA transport	1	0	0	1	1	1		0	0	0	0
GO:0015878	biotin transport	3	0	0	1	1	1		0	0	0	0
GO:0015879	carnitine transport	8	9.267840593141798e-4	8/16034	0.427333776753682	0.6234615690778209	0.5239798570673505	SLC22A4	1	7	0.8421970178350829	1.5788024528351559
GO:0015880	coenzyme A transport	3	0	0	1	1	1		0	0	0	0
GO:0015881	creatine transmembrane transport	4	0	0	1	1	1		0	0	0	0
GO:0015882	L-ascorbic acid transmembrane transport	3	0	0	1	1	1		0	0	0	0
GO:0015883	FAD transport	2	0	0	1	1	1		0	0	0	0
GO:0015884	folic acid transport	9	0	0	1	1	1		0	0	0	0
GO:0015886	heme transport	10	9.267840593141798e-4	10/16034	0.5018531317465506	0.6692068496699081	0.5624258604378578	ABCB7	1	5	1.178669254456296	1.8946857630381295
GO:0015887	pantothenate transmembrane transport	1	0	0	1	1	1		0	0	0	0
GO:0015888	thiamine transport	8	0	0	1	1	1		0	0	0	0
GO:0015889	cobalamin transport	9	9.267840593141798e-4	9/16034	0.4658903008322276	0.6464391191620773	0.5432910287675002	ABCC1	1	9	0.5908825895541767	1.3531480520584467
GO:0015891	siderophore transport	3	0	0	1	1	1		0	0	0	0
GO:0015904	tetracycline transmembrane transport	1	0	0	1	1	1		0	0	0	0
GO:0015908	fatty acid transport	111	0.008341056533827619	109/16034	0.3119232849277442	0.5795003419584985	0.4870332373477753	TNFSF11/IRS2/DRD3/LHCGR/MIF/PLA2R1/AKT2/PPARG/CD36	9	41	1.271759677522308	1.9839992102790354
GO:0015909	long-chain fatty acid transport	64	0.0074142724745134385	63/16034	0.0595802830571791	0.2599859637386861	0.21850169260763225	IRS2/DRD3/LHCGR/MIF/PLA2R1/AKT2/PPARG/CD36	8	24	1.6894948782222865	2.391055645219699
GO:0015910	long-chain fatty acid import into peroxisome	4	0	0	1	1	1		0	0	0	0
GO:0015911	long-chain fatty acid import across plasma membrane	10	0.0027803521779425394	10/16034	0.02550863021328883	0.1739410320490792	0.14618639164244557	IRS2/AKT2/CD36	3	3	2.7881071668903963	3.4821997244225757
GO:0015912	short-chain fatty acid transport	3	0	0	1	1	1		0	0	0	0
GO:0015913	short-chain fatty acid transmembrane transport	2	0	0	1	1	1		0	0	0	0
GO:0015914	phospholipid transport	103	0.005560704355885079	100/16034	0.6724555525078343	0.7695800471069736	0.6467831588744866	KCNN4/ABCC1/OSBP/DBI/ABCA3/SCARB1	6	52	0.628622917537024	1.3863069418291494
GO:0015916	fatty-acyl-CoA transport	2	0	0	1	1	1		0	0	0	0
GO:0015917	aminophospholipid transport	9	0	0	1	1	1		0	0	0	0
GO:0015918	sterol transport	120	0.010194624652455977	118/16034	0.17037394928419544	0.4365535602128688	0.3668955448543931	PIP4K2A/VPS4B/NFKB1/OSBP/SOAT1/CFTR/PPARG/NFKBIA/CD36/ABCA3/SCARB1	11	48	1.3148014287808758	2.0255065841711075
GO:0015919	peroxisomal membrane transport	22	0	0	1	1	1		0	0	0	0
GO:0015920	lipopolysaccharide transport	2	0	0	1	1	1		0	0	0	0
GO:0015931	nucleobase-containing compound transport	213	0	0	1	1	1		0	0	0	0
GO:0015936	coenzyme A metabolic process	18	9.267840593141798e-4	18/16034	0.7148309020310852	0.7928326191463545	0.6663254690631716	ACOT7	1	10	0.4855220738963506	1.2621714531515413
GO:0015937	coenzyme A biosynthetic process	11	9.267840593141798e-4	11/16034	0.5353965959780453	0.6886728705563263	0.5787858148402153	ACOT7	1	9	0.5908825895541767	1.3531480520584467
GO:0015938	coenzyme A catabolic process	3	0	0	1	1	1		0	0	0	0
GO:0015939	pantothenate metabolic process	4	0	0	1	1	1		0	0	0	0
GO:0015942	formate metabolic process	6	0	0	1	1	1		0	0	0	0
GO:0015949	nucleobase-containing small molecule interconversion	8	0	0	1	1	1		0	0	0	0
GO:0015959	diadenosine polyphosphate metabolic process	8	0	0	1	1	1		0	0	0	0
GO:0015960	diadenosine polyphosphate biosynthetic process	2	0	0	1	1	1		0	0	0	0
GO:0015961	diadenosine polyphosphate catabolic process	6	0	0	1	1	1		0	0	0	0
GO:0015962	diadenosine triphosphate metabolic process	1	0	0	1	1	1		0	0	0	0
GO:0015964	diadenosine triphosphate catabolic process	1	0	0	1	1	1		0	0	0	0
GO:0015965	diadenosine tetraphosphate metabolic process	2	0	0	1	1	1		0	0	0	0
GO:0015966	diadenosine tetraphosphate biosynthetic process	2	0	0	1	1	1		0	0	0	0
GO:0015980	energy derivation by oxidation of organic compounds	326	0	0	1	1	1		0	0	0	0
GO:0015986	proton motive force-driven ATP synthesis	75	0.0018535681186283596	74/16034	0.9637241399011524	0.9697530678955292	0.8150158712398499	ATP5ME/NDUFA1	2	14	0.8421970178350829	1.5788024528351559
GO:0015988	energy coupled proton transmembrane transport, against electrochemical gradient	4	0	0	1	1	1		0	0	0	0
GO:0015990	electron transport coupled proton transport	4	0	0	1	1	1		0	0	0	0
GO:0016024	CDP-diacylglycerol biosynthetic process	13	0	0	1	1	1		0	0	0	0
GO:0016031	tRNA import into mitochondrion	2	0	0	1	1	1		0	0	0	0
GO:0016032	viral process	414	0	0	1	1	1		0	0	0	0
GO:0016036	cellular response to phosphate starvation	3	0	0	1	1	1		0	0	0	0
GO:0016037	light absorption	1	0	0	1	1	1		0	0	0	0
GO:0016038	absorption of visible light	1	0	0	1	1	1		0	0	0	0
GO:0016042	lipid catabolic process	319	0	0	1	1	1		0	0	0	0
GO:0016043	cellular component organization	6149	0	0	1	1	1		0	0	0	0
GO:0016045	detection of bacterium	16	9.267840593141798e-4	15/16034	0.6484697133204562	0.752571092262593	0.6324882124491502	NAIP	1	14	0.14904983727513763	0.9905888339794441
GO:0016046	detection of fungus	3	0	0	1	1	1		0	0	0	0
GO:0016048	detection of temperature stimulus	23	9.267840593141798e-4	22/16034	0.7842613330956096	0.8392297511326178	0.7053193121358994	ARRB2	1	3	1.6894948782222865	2.391055645219699
GO:0016049	cell growth	482	0	0	1	1	1		0	0	0	0
GO:0016050	vesicle organization	357	0	0	1	1	1		0	0	0	0
GO:0016051	carbohydrate biosynthetic process	206	0	0	1	1	1		0	0	0	0
GO:0016052	carbohydrate catabolic process	160	0.015755329008341055	159/16034	0.039133280386728905	0.21666861430402654	0.18209621119378702	SLC25A12/MTOR/SLC4A4/G6PC1/TP53/FBP1/IGF1/CTBS/PRKAA2/FOXK2/PSEN1/MAN2B2/ENO2/BAD/GALT/GM2A/XYLB	17	52	1.670076792365185	2.3719664229491317
GO:0016053	organic acid biosynthetic process	312	0	0	1	1	1		0	0	0	0
GO:0016054	organic acid catabolic process	243	0	0	1	1	1		0	0	0	0
GO:0016055	Wnt signaling pathway	440	0	0	1	1	1		0	0	0	0
GO:0016056	rhodopsin mediated signaling pathway	14	0	0	1	1	1		0	0	0	0
GO:0016062	adaptation of rhodopsin mediated signaling	2	0	0	1	1	1		0	0	0	0
GO:0016064	immunoglobulin mediated immune response	145	0.018535681186283594	145/16034	0.0017100554947679202	0.04331691753282204	0.0364051184277779	C3/BCL6/PARP3/CD46/PTPRC/TNFSF4/THOC1/IL9R/FCGR2B/INPP5D/IL4/MSH2/C7/C1QBP/C4B/C4BPA/BCL10/FOXJ1/C4A/B2M	20	13	3.2188900829828504	3.9124370123632457
GO:0016068	type I hypersensitivity	2	0	0	1	1	1		0	0	0	0
GO:0016070	RNA metabolic process	4379	0	0	1	1	1		0	0	0	0
GO:0016071	mRNA metabolic process	718	0	0	1	1	1		0	0	0	0
GO:0016072	rRNA metabolic process	253	0	0	1	1	1		0	0	0	0
GO:0016073	snRNA metabolic process	54	9.267840593141798e-4	54/16034	0.9769111617511594	0.9807218621792728	0.8242344462828928	ELL2	1	37	-0.8228107457538282	0.4261769293851472
GO:0016074	sno(s)RNA metabolic process	17	0	0	1	1	1		0	0	0	0
GO:0016075	rRNA catabolic process	21	9.267840593141798e-4	21/16034	0.7686739471581625	0.8280006991487724	0.6958820070230918	DIS3	1	8	0.7086656252105603	1.457536978267624
GO:0016076	snRNA catabolic process	5	0	0	1	1	1		0	0	0	0
GO:0016077	sno(s)RNA catabolic process	3	0	0	1	1	1		0	0	0	0
GO:0016078	tRNA catabolic process	14	9.267840593141798e-4	14/16034	0.623083114074942	0.7386984993473699	0.6208291790565647	POP1	1	6	0.9963476976623412	1.7219555919033063
GO:0016079	synaptic vesicle exocytosis	96	0.009267840593141797	93/16034	0.09478548284004808	0.32332954112480233	0.2717379468871145	CADPS/PRKCB/CTBP2/PPFIA3/PSEN1/ATP2A2/CALM3/NPY/RPH3A/GRIK5	10	10	2.7881071668903963	3.4821997244225753
GO:0016080	synaptic vesicle targeting	4	0	0	1	1	1		0	0	0	0
GO:0016081	synaptic vesicle docking	11	0.0018535681186283596	11/16034	0.16641848943160353	0.427952262591102	0.35966670041236376	CTBP2/PPFIA3	2	0	0	0
GO:0016082	synaptic vesicle priming	19	9.267840593141798e-4	19/16034	0.7340427811961989	0.8073215819173237	0.678502522178115	RPH3A	1	1	2.7881071668903963	3.4821997244225753
GO:0016093	polyprenol metabolic process	9	0.0018535681186283596	9/16034	0.11888158412531438	0.35675564937606	0.29983046821079146	DPM1/DPAGT1	2	10	1.178669254456296	1.8946857630381295
GO:0016094	polyprenol biosynthetic process	3	0	0	1	1	1		0	0	0	0
GO:0016095	polyprenol catabolic process	3	0	0	1	1	1		0	0	0	0
GO:0016098	monoterpenoid metabolic process	6	9.267840593141798e-4	6/16034	0.3416786981938801	0.5795003419584985	0.4870332373477753	CYP2C19	1	6	0.9963476976623412	1.7219555919033063
GO:0016101	diterpenoid metabolic process	83	0.004633920296570899	81/16034	0.6433492806455336	0.752571092262593	0.6324882124491502	RDH16/HSD17B6/RBP4/RPE65/LIPE	5	57	0.35449381148994635	1.1526911822259347
GO:0016102	diterpenoid biosynthetic process	10	0	0	1	1	1		0	0	0	0
GO:0016103	diterpenoid catabolic process	4	0	0	1	1	1		0	0	0	0
GO:0016104	triterpenoid biosynthetic process	1	0	0	1	1	1		0	0	0	0
GO:0016107	sesquiterpenoid catabolic process	2	0	0	1	1	1		0	0	0	0
GO:0016108	tetraterpenoid metabolic process	2	0	0	1	1	1		0	0	0	0
GO:0016109	tetraterpenoid biosynthetic process	1	0	0	1	1	1		0	0	0	0
GO:0016110	tetraterpenoid catabolic process	1	0	0	1	1	1		0	0	0	0
GO:0016114	terpenoid biosynthetic process	16	0.0027803521779425394	16/16034	0.08828941690319347	0.31263297102649795	0.2627481589848535	RPE65/GGPS1/FDPS	3	4	2.5004250944386155	3.195251097034665
GO:0016115	terpenoid catabolic process	8	0	0	1	1	1		0	0	0	0
GO:0016116	carotenoid metabolic process	2	0	0	1	1	1		0	0	0	0
GO:0016117	carotenoid biosynthetic process	1	0	0	1	1	1		0	0	0	0
GO:0016118	carotenoid catabolic process	1	0	0	1	1	1		0	0	0	0
GO:0016119	carotene metabolic process	1	0	0	1	1	1		0	0	0	0
GO:0016121	carotene catabolic process	1	0	0	1	1	1		0	0	0	0
GO:0016122	xanthophyll metabolic process	2	0	0	1	1	1		0	0	0	0
GO:0016123	xanthophyll biosynthetic process	1	0	0	1	1	1		0	0	0	0
GO:0016124	xanthophyll catabolic process	1	0	0	1	1	1		0	0	0	0
GO:0016125	sterol metabolic process	149	0.014828544949026877	148/16034	0.04076457485973974	0.22053611070827464	0.1853465963235455	SCARF1/PRKAA2/APOL1/CEBPA/GNB3/SULT2B1/CYP21A2/IL4/LIPA/MT3/SOAT1/CFTR/LIPE/SCARB1/CYP11A1/FDPS	16	69	1.3265893845329182	2.0368957083448604
GO:0016126	sterol biosynthetic process	58	0.0027803521779425394	58/16034	0.7580092795997238	0.8242406126321823	0.6927218930830491	PRKAA2/CFTR/FDPS	3	26	0.628622917537024	1.3863069418291494
GO:0016127	sterol catabolic process	10	0.0027803521779425394	10/16034	0.02550863021328883	0.1739410320490792	0.14618639164244557	SCARF1/MT3/SCARB1	3	5	2.277281543124406	2.9730481841176224
GO:0016128	phytosteroid metabolic process	1	0	0	1	1	1		0	0	0	0
GO:0016129	phytosteroid biosynthetic process	1	0	0	1	1	1		0	0	0	0
GO:0016131	brassinosteroid metabolic process	1	0	0	1	1	1		0	0	0	0
GO:0016132	brassinosteroid biosynthetic process	1	0	0	1	1	1		0	0	0	0
GO:0016137	glycoside metabolic process	20	0	0	1	1	1		0	0	0	0
GO:0016139	glycoside catabolic process	8	0	0	1	1	1		0	0	0	0
GO:0016180	snRNA processing	25	0	0	1	1	1		0	0	0	0
GO:0016182	synaptic vesicle budding from endosome	1	0	0	1	1	1		0	0	0	0
GO:0016183	synaptic vesicle coating	5	0	0	1	1	1		0	0	0	0
GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	9	0.0018535681186283596	9/16034	0.11888158412531438	0.35675564937606	0.29983046821079146	PICALM/SLC2A4	2	0	0	0
GO:0016188	synaptic vesicle maturation	27	0.0018535681186283596	26/16034	0.5301392314944058	0.6886728705563263	0.5787858148402153	PICALM/CLCN3	2	0	0	0
GO:0016189	synaptic vesicle to endosome fusion	3	0	0	1	1	1		0	0	0	0
GO:0016191	synaptic vesicle uncoating	6	0.0027803521779425394	6/16034	0.005209398745999039	0.07849478110481924	0.0659698788566426	SH3GL1/SH3GL2/SH3GL3	3	0	0	0
GO:0016192	vesicle-mediated transport	1512	0	0	1	1	1		0	0	0	0
GO:0016197	endosomal transport	243	0	0	1	1	1		0	0	0	0
GO:0016198	axon choice point recognition	7	0	0	1	1	1		0	0	0	0
GO:0016199	axon midline choice point recognition	5	0	0	1	1	1		0	0	0	0
GO:0016202	regulation of striated muscle tissue development	17	9.267840593141798e-4	16/16034	0.6721479191589749	0.7693648304338808	0.6466022829276781	BMP4	1	10	0.4855220738963506	1.2621714531515413
GO:0016203	muscle attachment	1	0	0	1	1	1		0	0	0	0
GO:0016226	iron-sulfur cluster assembly	29	0.0018535681186283596	29/16034	0.5901397275527311	0.7215876714286639	0.6064486147815138	XDH/ABCB7	2	15	0.7732041463481315	1.5157927519964334
GO:0016233	telomere capping	40	0.0027803521779425394	39/16034	0.4933025853594446	0.6692068496699081	0.5624258604378578	MAPKAPK5/TNKS/MAP3K4	3	15	1.178669254456296	1.8946857630381295
GO:0016236	macroautophagy	316	0	0	1	1	1		0	0	0	0
GO:0016237	lysosomal microautophagy	12	0	0	1	1	1		0	0	0	0
GO:0016239	positive regulation of macroautophagy	74	0.005560704355885079	74/16034	0.3802596812887276	0.6004600261428714	0.5046485208998136	SLC25A5/SPTLC2/PIP4K2A/PRKAA2/VDAC1/IL4	6	74	0.27580154291428166	1.0891282641251672
GO:0016240	autophagosome membrane docking	7	9.267840593141798e-4	7/16034	0.3859966845083799	0.6004600261428714	0.5046485208998136	ATP2A2	1	7	0.8421970178350829	1.5788024528351559
GO:0016241	regulation of macroautophagy	158	0.012048192771084338	158/16034	0.2659463538006904	0.5548689782604183	0.4663321403274985	SLC25A5/SPTLC2/MTOR/PIP4K2A/TP53/PRKAA2/VDAC1/UCHL1/PIK3CA/ATG5/IL4/FEZ2/ATG12	13	131	0.4778592011507815	1.255652167006426
GO:0016242	negative regulation of macroautophagy	34	0.0037071362372567192	34/16034	0.19284079490612147	0.4641742141511356	0.39010895049234884	MTOR/TP53/PIK3CA/FEZ2	4	24	0.9963476976623412	1.7219555919033063
GO:0016243	regulation of autophagosome size	2	0	0	1	1	1		0	0	0	0
GO:0016254	preassembly of GPI anchor in ER membrane	8	0	0	1	1	1		0	0	0	0
GO:0016255	attachment of GPI anchor to protein	6	0	0	1	1	1		0	0	0	0
GO:0016256	N-glycan processing to lysosome	2	0	0	1	1	1		0	0	0	0
GO:0016259	selenocysteine metabolic process	3	0	0	1	1	1		0	0	0	0
GO:0016260	selenocysteine biosynthetic process	2	0	0	1	1	1		0	0	0	0
GO:0016261	selenocysteine catabolic process	1	0	0	1	1	1		0	0	0	0
GO:0016264	gap junction assembly	18	0.0018535681186283596	18/16034	0.34406144020538765	0.5795003419584985	0.4870332373477753	CTNNA1/APLNR	2	6	1.6894948782222865	2.391055645219699
GO:0016266	O-glycan processing	43	0.0027803521779425394	42/16034	0.5438735577867042	0.6979023675308446	0.5865426209456258	B3GNT2/GALNT4/B4GALT5	3	39	0.2231578094288596	1.047604146397245
GO:0016267	O-glycan processing, core 1	3	0	0	1	1	1		0	0	0	0
GO:0016268	O-glycan processing, core 2	1	0	0	1	1	1		0	0	0	0
GO:0016269	O-glycan processing, core 3	1	0	0	1	1	1		0	0	0	0
GO:0016310	phosphorylation	1760	0	0	1	1	1		0	0	0	0
GO:0016311	dephosphorylation	332	0	0	1	1	1		0	0	0	0
GO:0016320	endoplasmic reticulum membrane fusion	2	0	0	1	1	1		0	0	0	0
GO:0016321	female meiosis chromosome segregation	6	0	0	1	1	1		0	0	0	0
GO:0016322	neuron remodeling	14	0.004633920296570899	14/16034	0.0016390225697376474	0.04201382953662161	0.03530995571709916	SCARF1/C3/ANKS1A/FARP2/CX3CL1	5	3	3.298932790656387	3.9924206157954787
GO:0016331	morphogenesis of embryonic epithelium	150	0.009267840593141797	149/16034	0.5504930421128741	0.7021564613733975	0.5901179166721435	LMO4/BMP4/TBX18/JAG2/VEGFC/TRAF6/BCL10/ARHGAP35/BMP7/NOG	10	4	3.7043978987645514	4.397696519889462
GO:0016332	establishment or maintenance of polarity of embryonic epithelium	2	0	0	1	1	1		0	0	0	0
GO:0016333	morphogenesis of follicular epithelium	1	0	0	1	1	1		0	0	0	0
GO:0016334	establishment or maintenance of polarity of follicular epithelium	1	0	0	1	1	1		0	0	0	0
GO:0016338	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	21	0.0037071362372567192	21/16034	0.04873428681938645	0.24233622917345207	0.20366821151841752	CLDN3/CX3CL1/CLDN9/CLDN11	4	0	0	0
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	47	0.0018535681186283596	43/16034	0.7952548974227984	0.848676399074189	0.7132586198393581	PCDHGB4/CDH6	2	4	2.094959986330451	2.791872709762849
GO:0016340	calcium-dependent cell-matrix adhesion	2	0	0	1	1	1		0	0	0	0
GO:0016344	meiotic chromosome movement towards spindle pole	3	0	0	1	1	1		0	0	0	0
GO:0016358	dendrite development	231	0	0	1	1	1		0	0	0	0
GO:0016441	post-transcriptional gene silencing	81	0.005560704355885079	80/16034	0.45345231247731077	0.6464391191620773	0.5432910287675002	ELAVL1/TP53/BMP4/EIF4G1/PPARG/EIF4E2	6	34	1.0535061115022901	1.7757539957088289
GO:0016444	somatic cell DNA recombination	71	0.0074142724745134385	71/16034	0.10334197746814029	0.33700065029397597	0.28322764598598804	BCL6/PARP3/PTPRC/HMGB1/TNFSF4/THOC1/IL4/MSH2	8	8	2.7881071668903963	3.4821997244225753
GO:0016445	somatic diversification of immunoglobulins	68	0.006487488415199258	68/16034	0.1717354437392416	0.4379040449137261	0.36803054148549824	BCL6/PARP3/PTPRC/TNFSF4/THOC1/IL4/MSH2	7	7	2.7881071668903963	3.4821997244225753
GO:0016446	somatic hypermutation of immunoglobulin genes	12	9.267840593141798e-4	12/16034	0.56668331338051	0.7042766927352138	0.5918998364904853	MSH2	1	3	1.6894948782222865	2.391055645219699
GO:0016447	somatic recombination of immunoglobulin gene segments	62	0.006487488415199258	62/16034	0.12167535330610364	0.3639512892475457	0.30587794657733464	BCL6/PARP3/PTPRC/TNFSF4/THOC1/IL4/MSH2	7	3	3.6354050272775997	4.328726049583336
GO:0016476	regulation of embryonic cell shape	3	0	0	1	1	1		0	0	0	0
GO:0016477	cell migration	1436	0	0	1	1	1		0	0	0	0
GO:0016479	negative regulation of transcription by RNA polymerase I	10	9.267840593141798e-4	10/16034	0.5018531317465506	0.6692068496699081	0.5624258604378578	DEDD	1	7	0.8421970178350829	1.5788024528351559
GO:0016480	negative regulation of transcription by RNA polymerase III	4	0	0	1	1	1		0	0	0	0
GO:0016482	cytosolic transport	174	0.006487488415199258	172/16034	0.9488988977785453	0.9593361892374546	0.8062611462318283	PIP4K2A/EMP2/MAP2K1/CLTC/SGSM2/SNX2/LAPTM5	7	88	0.2566805014675031	1.0739507394737575
GO:0016485	protein processing	247	0	0	1	1	1		0	0	0	0
GO:0016486	peptide hormone processing	37	0	0	1	1	1		0	0	0	0
GO:0016487	farnesol metabolic process	2	0	0	1	1	1		0	0	0	0
GO:0016488	farnesol catabolic process	2	0	0	1	1	1		0	0	0	0
GO:0016525	negative regulation of angiogenesis	97	0.008341056533827619	95/16034	0.18867161156052042	0.4617094037826348	0.388037433900724	EPHA2/NF1/SPINK5/HOXA5/E2F2/EFNA3/PPARG/EPN2/COL4A3	9	78	0.6286229175370239	1.3863069418291492
GO:0016539	intein-mediated protein splicing	2	0	0	1	1	1		0	0	0	0
GO:0016540	protein autoprocessing	28	0.0037071362372567192	27/16034	0.10442462134846156	0.3386431520947589	0.2846080644455895	AFG3L2/PARP1/CAPN2/IHH	4	13	1.6094521705487501	2.3124523225082836
GO:0016553	base conversion or substitution editing	18	0.0027803521779425394	17/16034	0.1020734576024147	0.3340491486337417	0.2807470962700671	ADARB2/APOBEC1/ADARB1	3	8	1.80727791387867	2.507090330591668
GO:0016554	cytidine to uridine editing	12	9.267840593141798e-4	12/16034	0.56668331338051	0.7042766927352138	0.5918998364904853	APOBEC1	1	4	1.4018128057705057	2.1097744570693115
GO:0016556	mRNA modification	31	9.267840593141798e-4	31/16034	0.8848747026603033	0.9080288740476937	0.7631406059884174	APOBEC1	1	14	0.14904983727513763	0.9905888339794441
GO:0016557	peroxisome membrane biogenesis	2	0	0	1	1	1		0	0	0	0
GO:0016558	protein import into peroxisome matrix	15	0	0	1	1	1		0	0	0	0
GO:0016559	peroxisome fission	8	0	0	1	1	1		0	0	0	0
GO:0016560	protein import into peroxisome matrix, docking	4	0	0	1	1	1		0	0	0	0
GO:0016561	protein import into peroxisome matrix, translocation	2	0	0	1	1	1		0	0	0	0
