GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
fructose 6-phosphate metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
fused antrum stage	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
ganglion development	NA	NA	NA	NA	NA	NA
ganglioside biosynthetic process	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
ganglioside biosynthetic process via lactosylceramide	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
ganglioside metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
gas transport	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
gastrulation	0	0.5980538285610386	80	0.7850264920029021	0.43478260869565216	-0.13043478260869568
germinal center B cell differentiation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
germinal center formation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
gland morphogenesis	0	0.2513521920078118	92.5	0.7850264920029021	0.5027173913043478	0.005434782608695565
glandular epithelial cell development	NA	NA	NA	NA	NA	NA
glandular epithelial cell differentiation	NA	NA	NA	NA	NA	NA
glial cell activation	0	0.1003794246613899	105	0.7850264920029021	0.5706521739130435	0.14130434782608692
glial cell development	0	0.743971478075057	77.5	0.7866777464599402	0.421195652173913	-0.15760869565217395
glial cell migration	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
glial cell proliferation	0	0.44464797121180694	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
glomerular filtration	NA	NA	NA	NA	NA	NA
glomerulus development	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
glucan biosynthetic process	NA	NA	NA	NA	NA	NA
glucan metabolic process	NA	NA	NA	NA	NA	NA
glucosamine-containing compound catabolic process	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
glucosamine-containing compound metabolic process	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
glucose 6-phosphate metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
glucose catabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
glucose catabolic process to pyruvate	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
glucose import	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
glucose metabolic process	0	0.5980538285610386	80	0.7850264920029021	0.43478260869565216	-0.13043478260869568
glucose transmembrane transport	NA	NA	NA	NA	NA	NA
glucosylceramide metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
glutamate receptor signaling pathway	NA	NA	NA	NA	NA	NA
glutathione biosynthetic process	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
glyceraldehyde-3-phosphate metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
glycogen biosynthetic process	NA	NA	NA	NA	NA	NA
glycogen metabolic process	NA	NA	NA	NA	NA	NA
glycolipid catabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
glycolytic process	0	0.4968405469472406	82.5	0.7850264920029021	0.4483695652173913	-0.1032608695652174
glycolytic process through fructose-6-phosphate	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
glycolytic process through glucose-6-phosphate	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
glycosaminoglycan biosynthetic process	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
glycosaminoglycan catabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
glycosaminoglycan metabolic process	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
glycoside catabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
glycosphingolipid catabolic process	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
glycosphingolipid metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
glycosyl compound catabolic process	0	0.02889828514563435	39.5	0.6573658455943814	0.21467391304347827	-0.5706521739130435
glycosyl compound metabolic process	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
glycosylceramide catabolic process	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
glycosylceramide metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
granulocyte activation	0	0.23713655745297366	75	0.7850264920029021	0.4076086956521739	-0.18478260869565222
granulocyte chemotaxis	-0.24285062122256007	0.9763106723312834	61	0.9859896143414643	0.33152173913043476	-0.3369565217391305
granulocyte differentiation	0	0.44464797121180694	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
granulocyte macrophage colony-stimulating factor production	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
granulocyte migration	-0.8503459964684194	0.5988431765283863	64	0.7850264920029021	0.34782608695652173	-0.30434782608695654
growth hormone receptor signaling pathway	0	0.3603813421558461	70	0.7850264920029021	0.3804347826086957	-0.23913043478260865
growth hormone receptor signaling pathway via JAK-STAT	0	0.15299997617884684	80	0.7850264920029021	0.43478260869565216	-0.13043478260869568
heart growth	NA	NA	NA	NA	NA	NA
heat generation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
hematopoietic or lymphoid organ development	0	0.4968405469472406	82.5	0.7850264920029021	0.4483695652173913	-0.1032608695652174
hematopoietic progenitor cell differentiation	0	0.5331851510881147	51	0.7850264920029021	0.27717391304347827	-0.44565217391304346
hematopoietic stem cell differentiation	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
hematopoietic stem cell migration	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
hematopoietic stem cell proliferation	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
hemoglobin biosynthetic process	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
hemoglobin metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
hepaticobiliary system development	0	0.2513521920078118	92.5	0.7850264920029021	0.5027173913043478	0.005434782608695565
hepatocyte apoptotic process	0	0.44464797121180694	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
hepatocyte growth factor receptor signaling pathway	NA	NA	NA	NA	NA	NA
hepatocyte proliferation	0	0.6336986870744438	53	0.7850264920029021	0.28804347826086957	-0.42391304347826086
heterotypic cell-cell adhesion	0	0.4176687455660709	85	0.7850264920029021	0.46195652173913043	-0.07608695652173914
hindbrain development	NA	NA	NA	NA	NA	NA
hindlimb morphogenesis	NA	NA	NA	NA	NA	NA
hippocampus development	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
histamine secretion	NA	NA	NA	NA	NA	NA
histamine transport	NA	NA	NA	NA	NA	NA
histone H2A monoubiquitination	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone H2A ubiquitination	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone H3-K4 dimethylation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone H3-K4 methylation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone H3-K4 monomethylation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone acetylation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone demethylation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone lysine demethylation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone lysine methylation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone mRNA catabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
histone methylation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone monoubiquitination	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
histone ubiquitination	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
homeostasis of number of cells within a tissue	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
homologous recombination	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
homotypic cell-cell adhesion	0	0.44464797121180694	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
humoral immune response mediated by circulating immunoglobulin	0	0.4176687455660709	85	0.7850264920029021	0.46195652173913043	-0.07608695652173914
hyaluronan catabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
hyaluronan metabolic process	0	0.44464797121180694	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
hydrogen peroxide biosynthetic process	NA	NA	NA	NA	NA	NA
hydrogen peroxide catabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
hydrogen peroxide metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
hyperosmotic response	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
hypersensitivity	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
icosanoid biosynthetic process	0	0.5980538285610386	80	0.7850264920029021	0.43478260869565216	-0.13043478260869568
icosanoid metabolic process	NA	NA	NA	NA	NA	NA
icosanoid secretion	NA	NA	NA	NA	NA	NA
icosanoid transport	NA	NA	NA	NA	NA	NA
immature T cell proliferation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
immature T cell proliferation in thymus	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
immune complex clearance	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
immune response to tumor cell	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
immune response-inhibiting cell surface receptor signaling pathway	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
immune response-inhibiting signal transduction	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	0	0.3603813421558461	70	0.7850264920029021	0.3804347826086957	-0.23913043478260865
immune system development	0	0.1003794246613899	105	0.7850264920029021	0.5706521739130435	0.14130434782608692
immunoglobulin mediated immune response	0	0.211458443433635	95	0.7850264920029021	0.5163043478260869	0.032608695652173836
immunoglobulin production	0	0.25142019513054276	92.5	0.7850264920029021	0.5027173913043478	0.005434782608695565
immunoglobulin production involved in immunoglobulin-mediated immune response	0	0.2926755663477148	72.5	0.7850264920029021	0.39402173913043476	-0.2119565217391305
immunological memory process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
import into nucleus	0	0.15291847671345968	80	0.7850264920029021	0.43478260869565216	-0.13043478260869568
inclusion body assembly	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
indolalkylamine metabolic process	0	0.02889828514563435	39.5	0.6573658455943814	0.21467391304347827	-0.5706521739130435
indole-containing compound catabolic process	0	0.016245256309664318	37.5	0.4585859702836566	0.20380434782608695	-0.5923913043478262
indole-containing compound metabolic process	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
inflammasome complex assembly	0	0.44464797121180694	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
inflammatory cell apoptotic process	0	0.016245256309664318	37.5	0.4585859702836566	0.20380434782608695	-0.5923913043478262
inflammatory response to antigenic stimulus	0	0.17703144244611943	97.5	0.7850264920029021	0.529891304347826	0.059782608695652106
inflammatory response to wounding	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
innate immune response activating cell surface receptor signaling pathway	0	0.7041141003184426	66.5	0.7850264920029021	0.36141304347826086	-0.27717391304347827
innate immune response in mucosa	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
innate immune response-activating signaling pathway	-0.015138239568368073	1	75.5	1	0.41032608695652173	-0.17934782608695654
inner cell mass cell proliferation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
inorganic cation import across plasma membrane	NA	NA	NA	NA	NA	NA
inorganic ion import across plasma membrane	NA	NA	NA	NA	NA	NA
inositol lipid-mediated signaling	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
inositol phosphate-mediated signaling	NA	NA	NA	NA	NA	NA
insulin receptor signaling pathway	0	0.4968405469472406	82.5	0.7850264920029021	0.4483695652173913	-0.1032608695652174
integrated stress response signaling	0	0.7406816466365367	65.5	0.7866777464599402	0.35597826086956524	-0.2880434782608695
integrin activation	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
integrin-mediated signaling pathway	0	0.4968405469472406	82.5	0.7850264920029021	0.4483695652173913	-0.1032608695652174
interferon-alpha production	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
interferon-beta production	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
interferon-mediated signaling pathway	-1.4337855233503023	0.03998024750266915	34	0.7165038024156662	0.18478260869565216	-0.6304347826086957
interleukin-1 beta production	0	NA	75	NA	0.4076086956521739	-0.18478260869565222
interleukin-1 production	0	NA	75	NA	0.4076086956521739	-0.18478260869565222
interleukin-1-mediated signaling pathway	0.2215550763984781	0.4744215495832244	72	0.7850264920029021	0.391304347826087	-0.21739130434782605
interleukin-10 production	0	NA	75	NA	0.4076086956521739	-0.18478260869565222
interleukin-12 production	0	NA	75	NA	0.4076086956521739	-0.18478260869565222
interleukin-13 production	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
interleukin-15-mediated signaling pathway	0	0.4968405469472406	82.5	0.7850264920029021	0.4483695652173913	-0.1032608695652174
interleukin-17 production	0	NA	75	NA	0.4076086956521739	-0.18478260869565222
interleukin-18 production	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
interleukin-18-mediated signaling pathway	0	0.2926755663477148	72.5	0.7850264920029021	0.39402173913043476	-0.2119565217391305
interleukin-2 production	0	NA	75	NA	0.4076086956521739	-0.18478260869565222
interleukin-2-mediated signaling pathway	0	0.17703144244611943	97.5	0.7850264920029021	0.529891304347826	0.059782608695652106
interleukin-23 production	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
interleukin-27-mediated signaling pathway	-1.6261728334383323	0.25819613532703034	42	0.7850264920029021	0.22826086956521738	-0.5434782608695652
interleukin-4 production	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
interleukin-4-mediated signaling pathway	0	0.2926755663477148	72.5	0.7850264920029021	0.39402173913043476	-0.2119565217391305
interleukin-6 production	0	NA	75	NA	0.4076086956521739	-0.18478260869565222
interleukin-6-mediated signaling pathway	-0.7325160538592842	0.06686696835959598	42.5	0.7850264920029021	0.23097826086956522	-0.5380434782608696
interleukin-8 production	0	NA	75	NA	0.4076086956521739	-0.18478260869565222
intermediate filament cytoskeleton organization	NA	NA	NA	NA	NA	NA
intermediate filament organization	NA	NA	NA	NA	NA	NA
intermediate filament-based process	NA	NA	NA	NA	NA	NA
internal peptidyl-lysine acetylation	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
intestinal epithelial cell differentiation	NA	NA	NA	NA	NA	NA
intra-Golgi vesicle-mediated transport	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
intracellular iron ion homeostasis	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
intracellular pH reduction	0	0.2541682294681909	46.5	0.7850264920029021	0.25271739130434784	-0.4945652173913043
intracellular phosphate ion homeostasis	NA	NA	NA	NA	NA	NA
intracellular potassium ion homeostasis	NA	NA	NA	NA	NA	NA
intracellular sodium ion homeostasis	NA	NA	NA	NA	NA	NA
intracellular transport of virus	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
intrinsic apoptotic signaling pathway by p53 class mediator	0	0.3603813421558461	70	0.7850264920029021	0.3804347826086957	-0.23913043478260865
intrinsic apoptotic signaling pathway in response to DNA damage	-0.6964255081013764	0.40925926056867246	59	0.7850264920029021	0.32065217391304346	-0.3586956521739131
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	0	0.41280597362005356	52	0.7850264920029021	0.2826086956521739	-0.4347826086956522
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	0	0.9472264302468162	61.5	0.9599357726356985	0.3342391304347826	-0.3315217391304348
intrinsic apoptotic signaling pathway in response to hypoxia	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
intrinsic apoptotic signaling pathway in response to osmotic stress	0	NA	75	NA	0.4076086956521739	-0.18478260869565222
intrinsic apoptotic signaling pathway in response to oxidative stress	0	0.35258127119855937	87.5	0.7850264920029021	0.47554347826086957	-0.048913043478260865
ionotropic glutamate receptor signaling pathway	NA	NA	NA	NA	NA	NA
iron import into cell	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
iron ion homeostasis	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
iron ion transport	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
isoleucine transport	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
isopentenyl diphosphate biosynthetic process	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
isopentenyl diphosphate metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
isoprenoid biosynthetic process	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
isotype switching	0	0.23702136390215062	75	0.7850264920029021	0.4076086956521739	-0.18478260869565222
isotype switching to IgE isotypes	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
keratinization	NA	NA	NA	NA	NA	NA
keratinocyte differentiation	NA	NA	NA	NA	NA	NA
keratinocyte proliferation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
kidney epithelium development	0	0.743971478075057	77.5	0.7866777464599402	0.421195652173913	-0.15760869565217395
kidney mesenchyme development	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
kidney morphogenesis	0	0.743971478075057	77.5	0.7866777464599402	0.421195652173913	-0.15760869565217395
killing by host of symbiont cells	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
kinetochore assembly	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
kinetochore organization	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
kynurenine metabolic process	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
lamellipodium morphogenesis	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
lamellipodium organization	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
late endosome to lysosome transport	0	0.44444725717079087	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
late endosome to vacuole transport	0	0.23702136390215062	75	0.7850264920029021	0.4076086956521739	-0.18478260869565222
late endosome to vacuole transport via multivesicular body sorting pathway	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
lateral sprouting from an epithelium	NA	NA	NA	NA	NA	NA
learning	NA	NA	NA	NA	NA	NA
leucine import across plasma membrane	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
leukemia inhibitory factor signaling pathway	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
leukocyte activation involved in inflammatory response	0	0.8020814668634986	80	0.841216148997841	0.43478260869565216	-0.13043478260869568
leukocyte adhesion to vascular endothelial cell	0	0.23713655745297366	75	0.7850264920029021	0.4076086956521739	-0.18478260869565222
leukocyte aggregation	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
leukocyte apoptotic process	-0.7326634757872554	0.446472879718446	59	0.7850264920029021	0.32065217391304346	-0.3586956521739131
leukocyte chemotaxis involved in inflammatory response	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
leukocyte degranulation	0	0.4176687455660709	85	0.7850264920029021	0.46195652173913043	-0.07608695652173914
leukocyte homeostasis	0	0.7381435500064464	82	0.7866777464599402	0.44565217391304346	-0.10869565217391308
leukocyte mediated cytotoxicity	0	0.15299997617884684	80	0.7850264920029021	0.43478260869565216	-0.13043478260869568
leukocyte migration involved in inflammatory response	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
leukocyte tethering or rolling	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
leukotriene metabolic process	NA	NA	NA	NA	NA	NA
ligand-gated ion channel signaling pathway	NA	NA	NA	NA	NA	NA
limb morphogenesis	NA	NA	NA	NA	NA	NA
lipid export from cell	0	0.2708157110329326	46	0.7850264920029021	0.25	-0.5
lipid glycosylation	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
lipid import into cell	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
lipid storage	0	0.7415222976094518	55	0.7866777464599402	0.29891304347826086	-0.40217391304347827
lipopolysaccharide-mediated signaling pathway	0	0.5891668843101844	86	0.7850264920029021	0.4673913043478261	-0.06521739130434778
liver development	0	0.2979253011217898	90	0.7850264920029021	0.4891304347826087	-0.021739130434782594
liver morphogenesis	0	0.6336986870744438	53	0.7850264920029021	0.28804347826086957	-0.42391304347826086
liver regeneration	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
long-chain fatty acid import across plasma membrane	NA	NA	NA	NA	NA	NA
long-chain fatty acid import into cell	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
long-chain fatty acid transport	NA	NA	NA	NA	NA	NA
loop of Henle development	NA	NA	NA	NA	NA	NA
lung development	0	0.5980538285610386	80	0.7850264920029021	0.43478260869565216	-0.13043478260869568
lung morphogenesis	NA	NA	NA	NA	NA	NA
lymphocyte apoptotic process	-2.2531801781506013	0.20480689492039184	49.5	0.7850264920029021	0.26902173913043476	-0.4619565217391305
lymphocyte chemotaxis	0	0.7712826161949651	65	0.8103655469707637	0.3532608695652174	-0.2934782608695652
lymphocyte costimulation	0	0.3603813421558461	70	0.7850264920029021	0.3804347826086957	-0.23913043478260865
lymphocyte homeostasis	0	0.7712483274079727	65	0.8103655469707637	0.3532608695652174	-0.2934782608695652
lymphocyte migration	-0.9310620544906262	0.5970118016336299	51	0.7850264920029021	0.27717391304347827	-0.44565217391304346
lysosomal lumen acidification	0	0.07479020707084068	41	0.7850264920029021	0.22282608695652173	-0.5543478260869565
lysosomal membrane organization	0	0.44444725717079087	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
lysosomal transport	0	0.9674755530229364	61	0.978754413097038	0.33152173913043476	-0.3369565217391305
lysosome localization	0	0.44464797121180694	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
lysosome organization	-0.5040425549881216	0.008910713501475043	25.5	0.3553953804346766	0.13858695652173914	-0.7228260869565217
lytic vacuole organization	-0.5040425549881216	0.008910713501475043	25.5	0.3553953804346766	0.13858695652173914	-0.7228260869565217
mRNA destabilization	0	0.29253841494371213	72.5	0.7850264920029021	0.39402173913043476	-0.2119565217391305
mRNA export from nucleus	0	0.44464797121180694	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
mRNA methylation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
mRNA stabilization	0	0.07479020707084068	41	0.7850264920029021	0.22282608695652173	-0.5543478260869565
mRNA transcription	0	0.44444725717079087	67.5	0.7850264920029021	0.36684782608695654	-0.2663043478260869
mRNA transcription by RNA polymerase II	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
mRNA transport	0	0.23702136390215062	75	0.7850264920029021	0.4076086956521739	-0.18478260869565222
macromolecule deacylation	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
macrophage activation	-1.131650722312261	0.9800145192870456	74	0.9880266861831102	0.40217391304347827	-0.19565217391304346
macrophage activation involved in immune response	0	0.23713655745297366	75	0.7850264920029021	0.4076086956521739	-0.18478260869565222
macrophage chemotaxis	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
macrophage colony-stimulating factor signaling pathway	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
macrophage cytokine production	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
macrophage derived foam cell differentiation	0	0.5541131300694455	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
macrophage differentiation	0	0.3603813421558461	70	0.7850264920029021	0.3804347826086957	-0.23913043478260865
macrophage inflammatory protein-1 alpha production	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
macrophage migration	0	0.6444750395698468	53.5	0.7850264920029021	0.2907608695652174	-0.4184782608695652
maintenance of blood-brain barrier	NA	NA	NA	NA	NA	NA
maintenance of centrosome location	0	0.2330776684294451	75	0.7850264920029021	0.4076086956521739	-0.18478260869565222
maintenance of protein location	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
male gonad development	NA	NA	NA	NA	NA	NA
male sex differentiation	NA	NA	NA	NA	NA	NA
mammalian oogenesis stage	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
mammary gland alveolus development	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
mammary gland development	0	0.26584652561101974	59	0.7850264920029021	0.32065217391304346	-0.3586956521739131
mammary gland epithelial cell proliferation	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
mammary gland epithelium development	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
mammary gland lobule development	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
manganese ion transmembrane transport	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
manganese ion transport	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
mast cell activation	0	0.4176687455660709	85	0.7850264920029021	0.46195652173913043	-0.07608695652173914
mast cell activation involved in immune response	0	0.4968405469472406	82.5	0.7850264920029021	0.4483695652173913	-0.1032608695652174
mast cell cytokine production	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
mast cell degranulation	0	0.4968405469472406	82.5	0.7850264920029021	0.4483695652173913	-0.1032608695652174
mast cell mediated immunity	0	0.4968405469472406	82.5	0.7850264920029021	0.4483695652173913	-0.1032608695652174
maternal placenta development	0	0.4175619207933478	85	0.7850264920029021	0.46195652173913043	-0.07608695652173914
maternal process involved in female pregnancy	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
maternal process involved in parturition	0	NA	60	NA	0.32608695652173914	-0.34782608695652173
matrix metallopeptidase secretion	NA	NA	NA	NA	NA	NA
maturation of 5.8S rRNA	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
maturation of SSU-rRNA	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
mature B cell differentiation	0	0.4968405469472406	82.5	0.7850264920029021	0.4483695652173913	-0.1032608695652174
mature B cell differentiation involved in immune response	0	0.5543659512881332	65	0.7850264920029021	0.3532608695652174	-0.2934782608695652
megakaryocyte development	0	0.7150006546880892	62.5	0.7850264920029021	0.33967391304347827	-0.32065217391304346
