GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
regulation of attachment of mitotic spindle microtubules to kinetochore	NA	NA	NA	NA	NA	NA
regulation of attachment of spindle microtubules to kinetochore	NA	NA	NA	NA	NA	NA
regulation of behavior	NA	NA	NA	NA	NA	NA
regulation of biological process involved in symbiotic interaction	NA	NA	NA	NA	NA	NA
regulation of blood pressure	NA	NA	NA	NA	NA	NA
regulation of bone remodeling	NA	NA	NA	NA	NA	NA
regulation of bone resorption	NA	NA	NA	NA	NA	NA
regulation of calcineurin-NFAT signaling cascade	NA	NA	NA	NA	NA	NA
regulation of calcineurin-mediated signaling	NA	NA	NA	NA	NA	NA
regulation of calcium ion transmembrane transport	NA	NA	NA	NA	NA	NA
regulation of calcium ion transmembrane transporter activity	NA	NA	NA	NA	NA	NA
regulation of calcium ion transport into cytosol	NA	NA	NA	NA	NA	NA
regulation of calcium-mediated signaling	NA	NA	NA	NA	NA	NA
regulation of cardiac muscle contraction	NA	NA	NA	NA	NA	NA
regulation of cation channel activity	NA	NA	NA	NA	NA	NA
regulation of cell cycle G1/S phase transition	NA	NA	NA	NA	NA	NA
regulation of cell cycle G2/M phase transition	NA	NA	NA	NA	NA	NA
regulation of cell cycle checkpoint	NA	NA	NA	NA	NA	NA
regulation of cell division	0	0.6785094839115884	57	0.8268210288854022	0.30978260869565216	-0.3804347826086957
regulation of cell killing	NA	NA	NA	NA	NA	NA
regulation of cellular pH	NA	NA	NA	NA	NA	NA
regulation of cellular response to insulin stimulus	NA	NA	NA	NA	NA	NA
regulation of centriole replication	NA	NA	NA	NA	NA	NA
regulation of centrosome cycle	NA	NA	NA	NA	NA	NA
regulation of centrosome duplication	NA	NA	NA	NA	NA	NA
regulation of cholesterol efflux	NA	NA	NA	NA	NA	NA
regulation of cholesterol transport	NA	NA	NA	NA	NA	NA
regulation of chromosome condensation	NA	NA	NA	NA	NA	NA
regulation of chromosome segregation	NA	NA	NA	NA	NA	NA
regulation of chromosome separation	NA	NA	NA	NA	NA	NA
regulation of circadian rhythm	NA	NA	NA	NA	NA	NA
regulation of cold-induced thermogenesis	NA	NA	NA	NA	NA	NA
regulation of cyclase activity	NA	NA	NA	NA	NA	NA
regulation of cyclin-dependent protein kinase activity	0	NA	52.5	NA	0.28532608695652173	-0.42934782608695654
regulation of cyclin-dependent protein serine/threonine kinase activity	NA	NA	NA	NA	NA	NA
regulation of cytokine production involved in immune response	NA	NA	NA	NA	NA	NA
regulation of cytokine production involved in inflammatory response	NA	NA	NA	NA	NA	NA
regulation of cytokinesis	NA	NA	NA	NA	NA	NA
regulation of cytosolic calcium ion concentration	NA	NA	NA	NA	NA	NA
regulation of deoxyribonuclease activity	NA	NA	NA	NA	NA	NA
regulation of dephosphorylation	NA	NA	NA	NA	NA	NA
regulation of double-strand break repair	NA	NA	NA	NA	NA	NA
regulation of double-strand break repair via homologous recombination	NA	NA	NA	NA	NA	NA
regulation of endothelial cell apoptotic process	NA	NA	NA	NA	NA	NA
regulation of endothelial cell migration	NA	NA	NA	NA	NA	NA
regulation of endothelial cell proliferation	NA	NA	NA	NA	NA	NA
regulation of entry of bacterium into host cell	NA	NA	NA	NA	NA	NA
regulation of epidermis development	NA	NA	NA	NA	NA	NA
regulation of epithelial cell apoptotic process	NA	NA	NA	NA	NA	NA
regulation of epithelial cell differentiation	NA	NA	NA	NA	NA	NA
regulation of epithelial to mesenchymal transition involved in endocardial cushion formation	NA	NA	NA	NA	NA	NA
regulation of execution phase of apoptosis	NA	NA	NA	NA	NA	NA
regulation of extrinsic apoptotic signaling pathway	NA	NA	NA	NA	NA	NA
regulation of fever generation	NA	NA	NA	NA	NA	NA
regulation of follicle-stimulating hormone secretion	NA	NA	NA	NA	NA	NA
regulation of gonadotropin secretion	NA	NA	NA	NA	NA	NA
regulation of heart contraction	NA	NA	NA	NA	NA	NA
regulation of heart rate	NA	NA	NA	NA	NA	NA
regulation of heart rate by cardiac conduction	NA	NA	NA	NA	NA	NA
regulation of humoral immune response	NA	NA	NA	NA	NA	NA
regulation of hydrogen peroxide-induced cell death	NA	NA	NA	NA	NA	NA
regulation of insulin receptor signaling pathway	NA	NA	NA	NA	NA	NA
regulation of insulin secretion	NA	NA	NA	NA	NA	NA
regulation of insulin secretion involved in cellular response to glucose stimulus	NA	NA	NA	NA	NA	NA
regulation of insulin-like growth factor receptor signaling pathway	NA	NA	NA	NA	NA	NA
regulation of interleukin-6 production	NA	NA	NA	NA	NA	NA
regulation of interleukin-8 production	NA	NA	NA	NA	NA	NA
regulation of intracellular pH	NA	NA	NA	NA	NA	NA
regulation of leukocyte apoptotic process	NA	NA	NA	NA	NA	NA
regulation of leukocyte chemotaxis	NA	NA	NA	NA	NA	NA
regulation of lipid biosynthetic process	NA	NA	NA	NA	NA	NA
regulation of lipid catabolic process	NA	NA	NA	NA	NA	NA
regulation of lipid localization	NA	NA	NA	NA	NA	NA
regulation of lipid transport	NA	NA	NA	NA	NA	NA
regulation of low-density lipoprotein particle receptor catabolic process	NA	NA	NA	NA	NA	NA
regulation of lyase activity	NA	NA	NA	NA	NA	NA
regulation of lymphocyte migration	NA	NA	NA	NA	NA	NA
regulation of lysosomal lumen pH	NA	NA	NA	NA	NA	NA
regulation of macroautophagy	NA	NA	NA	NA	NA	NA
regulation of macrophage cytokine production	NA	NA	NA	NA	NA	NA
regulation of macrophage differentiation	NA	NA	NA	NA	NA	NA
regulation of megakaryocyte differentiation	NA	NA	NA	NA	NA	NA
regulation of meiotic cell cycle	NA	NA	NA	NA	NA	NA
regulation of meiotic cell cycle phase transition	NA	NA	NA	NA	NA	NA
regulation of membrane protein ectodomain proteolysis	NA	NA	NA	NA	NA	NA
regulation of metaphase plate congression	NA	NA	NA	NA	NA	NA
regulation of metaphase/anaphase transition of cell cycle	NA	NA	NA	NA	NA	NA
regulation of miRNA metabolic process	NA	NA	NA	NA	NA	NA
regulation of miRNA transcription	NA	NA	NA	NA	NA	NA
regulation of microtubule cytoskeleton organization	NA	NA	NA	NA	NA	NA
regulation of mitochondrial membrane potential	NA	NA	NA	NA	NA	NA
regulation of mitochondrion organization	NA	NA	NA	NA	NA	NA
regulation of mitotic cell cycle spindle assembly checkpoint	NA	NA	NA	NA	NA	NA
regulation of mitotic centrosome separation	NA	NA	NA	NA	NA	NA
regulation of mitotic cytokinesis	NA	NA	NA	NA	NA	NA
regulation of mitotic metaphase/anaphase transition	NA	NA	NA	NA	NA	NA
regulation of mitotic nuclear division	0	0.7558968317794945	56	0.8704266547763877	0.30434782608695654	-0.3913043478260869
regulation of mitotic sister chromatid segregation	NA	NA	NA	NA	NA	NA
regulation of mitotic sister chromatid separation	NA	NA	NA	NA	NA	NA
regulation of mitotic spindle checkpoint	NA	NA	NA	NA	NA	NA
regulation of mitotic spindle organization	NA	NA	NA	NA	NA	NA
regulation of mononuclear cell migration	NA	NA	NA	NA	NA	NA
regulation of multicellular organism growth	NA	NA	NA	NA	NA	NA
regulation of muscle adaptation	NA	NA	NA	NA	NA	NA
regulation of muscle contraction	NA	NA	NA	NA	NA	NA
regulation of myelination	NA	NA	NA	NA	NA	NA
regulation of myeloid leukocyte differentiation	NA	NA	NA	NA	NA	NA
regulation of myoblast proliferation	NA	NA	NA	NA	NA	NA
regulation of natural killer cell chemotaxis	NA	NA	NA	NA	NA	NA
regulation of necroptotic process	NA	NA	NA	NA	NA	NA
regulation of necrotic cell death	NA	NA	NA	NA	NA	NA
regulation of nervous system process	NA	NA	NA	NA	NA	NA
regulation of neuron migration	NA	NA	NA	NA	NA	NA
regulation of neutrophil degranulation	NA	NA	NA	NA	NA	NA
regulation of nuclear division	NA	NA	NA	NA	NA	NA
regulation of nucleocytoplasmic transport	NA	NA	NA	NA	NA	NA
regulation of organic acid transport	NA	NA	NA	NA	NA	NA
regulation of osteoclast differentiation	NA	NA	NA	NA	NA	NA
regulation of pH	NA	NA	NA	NA	NA	NA
regulation of pathway-restricted SMAD protein phosphorylation	NA	NA	NA	NA	NA	NA
regulation of peptide hormone secretion	NA	NA	NA	NA	NA	NA
regulation of peptide secretion	NA	NA	NA	NA	NA	NA
regulation of peptide transport	NA	NA	NA	NA	NA	NA
regulation of phosphatidylcholine metabolic process	NA	NA	NA	NA	NA	NA
regulation of phosphatidylinositol 3-kinase signaling	NA	NA	NA	NA	NA	NA
regulation of phospholipid catabolic process	NA	NA	NA	NA	NA	NA
regulation of phospholipid metabolic process	NA	NA	NA	NA	NA	NA
regulation of plasma lipoprotein particle levels	NA	NA	NA	NA	NA	NA
regulation of postsynaptic membrane potential	NA	NA	NA	NA	NA	NA
regulation of production of molecular mediator of immune response	NA	NA	NA	NA	NA	NA
regulation of programmed necrotic cell death	NA	NA	NA	NA	NA	NA
regulation of protein binding	NA	NA	NA	NA	NA	NA
regulation of protein dephosphorylation	NA	NA	NA	NA	NA	NA
regulation of protein depolymerization	NA	NA	NA	NA	NA	NA
regulation of protein localization to cell periphery	0	0.6962703401140229	50	0.8268210288854022	0.2717391304347826	-0.4565217391304348
regulation of protein localization to membrane	NA	NA	NA	NA	NA	NA
regulation of protein localization to plasma membrane	0	0.6962703401140229	50	0.8268210288854022	0.2717391304347826	-0.4565217391304348
regulation of protein tyrosine kinase activity	NA	NA	NA	NA	NA	NA
regulation of protein tyrosine phosphatase activity	NA	NA	NA	NA	NA	NA
regulation of receptor catabolic process	NA	NA	NA	NA	NA	NA
regulation of receptor signaling pathway via JAK-STAT	NA	NA	NA	NA	NA	NA
regulation of receptor signaling pathway via STAT	NA	NA	NA	NA	NA	NA
regulation of release of sequestered calcium ion into cytosol	NA	NA	NA	NA	NA	NA
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	NA	NA	NA	NA	NA	NA
regulation of response to extracellular stimulus	NA	NA	NA	NA	NA	NA
regulation of response to nutrient levels	NA	NA	NA	NA	NA	NA
regulation of sequestering of calcium ion	NA	NA	NA	NA	NA	NA
regulation of signal transduction by p53 class mediator	NA	NA	NA	NA	NA	NA
regulation of sister chromatid cohesion	NA	NA	NA	NA	NA	NA
regulation of sister chromatid segregation	NA	NA	NA	NA	NA	NA
regulation of smooth muscle cell proliferation	NA	NA	NA	NA	NA	NA
regulation of smooth muscle contraction	NA	NA	NA	NA	NA	NA
regulation of spindle assembly	NA	NA	NA	NA	NA	NA
regulation of spindle checkpoint	NA	NA	NA	NA	NA	NA
regulation of spindle organization	NA	NA	NA	NA	NA	NA
regulation of steroid biosynthetic process	NA	NA	NA	NA	NA	NA
regulation of sterol transport	NA	NA	NA	NA	NA	NA
regulation of striated muscle contraction	NA	NA	NA	NA	NA	NA
regulation of systemic arterial blood pressure	NA	NA	NA	NA	NA	NA
regulation of systemic arterial blood pressure by endothelin	NA	NA	NA	NA	NA	NA
regulation of systemic arterial blood pressure mediated by a chemical signal	NA	NA	NA	NA	NA	NA
regulation of the force of heart contraction	NA	NA	NA	NA	NA	NA
regulation of tissue remodeling	NA	NA	NA	NA	NA	NA
regulation of tube diameter	NA	NA	NA	NA	NA	NA
regulation of tube size	NA	NA	NA	NA	NA	NA
regulation of tumor necrosis factor production	NA	NA	NA	NA	NA	NA
regulation of tumor necrosis factor superfamily cytokine production	NA	NA	NA	NA	NA	NA
regulation of ubiquitin protein ligase activity	NA	NA	NA	NA	NA	NA
regulation of ubiquitin-protein transferase activity	0	0.6785094839115884	57	0.8268210288854022	0.30978260869565216	-0.3804347826086957
regulation of viral life cycle	NA	NA	NA	NA	NA	NA
regulation of viral process	NA	NA	NA	NA	NA	NA
regulation of voltage-gated calcium channel activity	NA	NA	NA	NA	NA	NA
relaxation of cardiac muscle	NA	NA	NA	NA	NA	NA
relaxation of vascular associated smooth muscle	NA	NA	NA	NA	NA	NA
release of sequestered calcium ion into cytosol	NA	NA	NA	NA	NA	NA
release of sequestered calcium ion into cytosol by endoplasmic reticulum	NA	NA	NA	NA	NA	NA
release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	NA	NA	NA	NA	NA	NA
renal system process	NA	NA	NA	NA	NA	NA
renal tubule development	NA	NA	NA	NA	NA	NA
renal tubule morphogenesis	NA	NA	NA	NA	NA	NA
renal vesicle development	NA	NA	NA	NA	NA	NA
renal vesicle morphogenesis	NA	NA	NA	NA	NA	NA
replication fork processing	NA	NA	NA	NA	NA	NA
reproductive behavior	NA	NA	NA	NA	NA	NA
resolution of recombination intermediates	NA	NA	NA	NA	NA	NA
respiratory electron transport chain	NA	NA	NA	NA	NA	NA
respiratory gaseous exchange by respiratory system	NA	NA	NA	NA	NA	NA
response to UV	NA	NA	NA	NA	NA	NA
response to acid chemical	NA	NA	NA	NA	NA	NA
response to alkaloid	NA	NA	NA	NA	NA	NA
response to angiotensin	NA	NA	NA	NA	NA	NA
response to antibiotic	NA	NA	NA	NA	NA	NA
response to arsenic-containing substance	NA	NA	NA	NA	NA	NA
response to cadmium ion	NA	NA	NA	NA	NA	NA
response to calcium ion	NA	NA	NA	NA	NA	NA
response to chemokine	NA	NA	NA	NA	NA	NA
response to cocaine	NA	NA	NA	NA	NA	NA
response to cold	NA	NA	NA	NA	NA	NA
response to corticosteroid	NA	NA	NA	NA	NA	NA
response to corticosterone	NA	NA	NA	NA	NA	NA
response to epidermal growth factor	NA	NA	NA	NA	NA	NA
response to estradiol	NA	NA	NA	NA	NA	NA
response to estrogen	NA	NA	NA	NA	NA	NA
response to ethanol	NA	NA	NA	NA	NA	NA
response to fatty acid	NA	NA	NA	NA	NA	NA
response to follicle-stimulating hormone	NA	NA	NA	NA	NA	NA
response to glucocorticoid	NA	NA	NA	NA	NA	NA
response to glucose	NA	NA	NA	NA	NA	NA
response to glycoside	NA	NA	NA	NA	NA	NA
response to gonadotropin	NA	NA	NA	NA	NA	NA
response to gravity	NA	NA	NA	NA	NA	NA
response to heat	NA	NA	NA	NA	NA	NA
response to hexose	NA	NA	NA	NA	NA	NA
response to hydrogen peroxide	NA	NA	NA	NA	NA	NA
response to inactivity	NA	NA	NA	NA	NA	NA
response to interleukin-1	NA	NA	NA	NA	NA	NA
response to interleukin-6	NA	NA	NA	NA	NA	NA
response to ionizing radiation	NA	NA	NA	NA	NA	NA
response to lead ion	NA	NA	NA	NA	NA	NA
response to leptin	NA	NA	NA	NA	NA	NA
response to lipoprotein particle	NA	NA	NA	NA	NA	NA
response to luteinizing hormone	NA	NA	NA	NA	NA	NA
response to macrophage colony-stimulating factor	NA	NA	NA	NA	NA	NA
response to mineralocorticoid	NA	NA	NA	NA	NA	NA
response to monosaccharide	NA	NA	NA	NA	NA	NA
response to muscle inactivity	NA	NA	NA	NA	NA	NA
response to nicotine	NA	NA	NA	NA	NA	NA
response to nutrient	NA	NA	NA	NA	NA	NA
response to organophosphorus	NA	NA	NA	NA	NA	NA
response to pain	NA	NA	NA	NA	NA	NA
response to potassium ion	NA	NA	NA	NA	NA	NA
response to progesterone	NA	NA	NA	NA	NA	NA
response to purine-containing compound	NA	NA	NA	NA	NA	NA
response to reactive oxygen species	NA	NA	NA	NA	NA	NA
response to retinoic acid	NA	NA	NA	NA	NA	NA
response to temperature stimulus	NA	NA	NA	NA	NA	NA
response to thyroid hormone	NA	NA	NA	NA	NA	NA
response to type I interferon	NA	NA	NA	NA	NA	NA
response to type II interferon	NA	NA	NA	NA	NA	NA
response to vitamin	NA	NA	NA	NA	NA	NA
response to vitamin A	NA	NA	NA	NA	NA	NA
response to vitamin D	NA	NA	NA	NA	NA	NA
rhythmic behavior	NA	NA	NA	NA	NA	NA
ribonucleoside bisphosphate metabolic process	NA	NA	NA	NA	NA	NA
ribonucleoside monophosphate biosynthetic process	NA	NA	NA	NA	NA	NA
ribonucleoside monophosphate metabolic process	NA	NA	NA	NA	NA	NA
ribonucleoside triphosphate biosynthetic process	0	0.32490286565266907	42.5	0.6859060497111903	0.23097826086956522	-0.5380434782608696
ribosomal large subunit assembly	NA	NA	NA	NA	NA	NA
ribosomal large subunit biogenesis	NA	NA	NA	NA	NA	NA
ribosomal small subunit biogenesis	NA	NA	NA	NA	NA	NA
ribosome assembly	NA	NA	NA	NA	NA	NA
sarcoplasmic reticulum calcium ion transport	NA	NA	NA	NA	NA	NA
secondary alcohol metabolic process	NA	NA	NA	NA	NA	NA
semaphorin-plexin signaling pathway	NA	NA	NA	NA	NA	NA
semaphorin-plexin signaling pathway involved in neuron projection guidance	NA	NA	NA	NA	NA	NA
sensory perception of pain	NA	NA	NA	NA	NA	NA
sensory perception of smell	NA	NA	NA	NA	NA	NA
sequestering of calcium ion	NA	NA	NA	NA	NA	NA
short-chain fatty acid catabolic process	NA	NA	NA	NA	NA	NA
short-chain fatty acid metabolic process	NA	NA	NA	NA	NA	NA
signal transduction by p53 class mediator	0	0.2601780142863338	61	0.6859060497111903	0.33152173913043476	-0.3369565217391305
signal transduction in absence of ligand	NA	NA	NA	NA	NA	NA
signal transduction in response to DNA damage	NA	NA	NA	NA	NA	NA
sister chromatid cohesion	NA	NA	NA	NA	NA	NA
skeletal muscle contraction	NA	NA	NA	NA	NA	NA
skeletal muscle organ development	NA	NA	NA	NA	NA	NA
skeletal muscle tissue development	NA	NA	NA	NA	NA	NA
skin epidermis development	NA	NA	NA	NA	NA	NA
smooth muscle cell proliferation	NA	NA	NA	NA	NA	NA
smooth muscle contraction	NA	NA	NA	NA	NA	NA
sodium ion export across plasma membrane	NA	NA	NA	NA	NA	NA
sodium ion homeostasis	NA	NA	NA	NA	NA	NA
somatic diversification of immune receptors via somatic mutation	NA	NA	NA	NA	NA	NA
somatic hypermutation of immunoglobulin genes	NA	NA	NA	NA	NA	NA
somatostatin receptor signaling pathway	NA	NA	NA	NA	NA	NA
somatostatin signaling pathway	NA	NA	NA	NA	NA	NA
specification of animal organ identity	NA	NA	NA	NA	NA	NA
spindle assembly	NA	NA	NA	NA	NA	NA
spindle assembly checkpoint signaling	NA	NA	NA	NA	NA	NA
spindle assembly involved in female meiosis	NA	NA	NA	NA	NA	NA
spindle checkpoint signaling	NA	NA	NA	NA	NA	NA
spindle elongation	NA	NA	NA	NA	NA	NA
spindle localization	NA	NA	NA	NA	NA	NA
spindle midzone assembly	NA	NA	NA	NA	NA	NA
spindle organization	NA	NA	NA	NA	NA	NA
steroid biosynthetic process	NA	NA	NA	NA	NA	NA
steroid hormone mediated signaling pathway	NA	NA	NA	NA	NA	NA
sterol metabolic process	NA	NA	NA	NA	NA	NA
sterol transport	NA	NA	NA	NA	NA	NA
strand invasion	NA	NA	NA	NA	NA	NA
stress fiber assembly	NA	NA	NA	NA	NA	NA
striated muscle contraction	NA	NA	NA	NA	NA	NA
striated muscle hypertrophy	NA	NA	NA	NA	NA	NA
substantia nigra development	NA	NA	NA	NA	NA	NA
substrate adhesion-dependent cell spreading	NA	NA	NA	NA	NA	NA
sulfur compound catabolic process	NA	NA	NA	NA	NA	NA
synapse pruning	NA	NA	NA	NA	NA	NA
synaptic transmission, GABAergic	NA	NA	NA	NA	NA	NA
t-circle formation	NA	NA	NA	NA	NA	NA
tRNA metabolic process	NA	NA	NA	NA	NA	NA
tRNA modification	NA	NA	NA	NA	NA	NA
tRNA processing	NA	NA	NA	NA	NA	NA
tRNA threonylcarbamoyladenosine metabolic process	NA	NA	NA	NA	NA	NA
telomere maintenance	NA	NA	NA	NA	NA	NA
telomere maintenance via semi-conservative replication	NA	NA	NA	NA	NA	NA
telomere maintenance via telomere trimming	NA	NA	NA	NA	NA	NA
telomere organization	NA	NA	NA	NA	NA	NA
temperature homeostasis	NA	NA	NA	NA	NA	NA
terpenoid metabolic process	NA	NA	NA	NA	NA	NA
thioester metabolic process	NA	NA	NA	NA	NA	NA
thrombin-activated receptor signaling pathway	NA	NA	NA	NA	NA	NA
thymic T cell selection	NA	NA	NA	NA	NA	NA
tissue remodeling	NA	NA	NA	NA	NA	NA
tongue development	NA	NA	NA	NA	NA	NA
tongue morphogenesis	NA	NA	NA	NA	NA	NA
translesion synthesis	NA	NA	NA	NA	NA	NA
transmission of nerve impulse	NA	NA	NA	NA	NA	NA
transport across blood-brain barrier	NA	NA	NA	NA	NA	NA
tricarboxylic acid cycle	NA	NA	NA	NA	NA	NA
triglyceride-rich lipoprotein particle remodeling	NA	NA	NA	NA	NA	NA
trophoblast giant cell differentiation	NA	NA	NA	NA	NA	NA
tumor necrosis factor production	NA	NA	NA	NA	NA	NA
tumor necrosis factor superfamily cytokine production	NA	NA	NA	NA	NA	NA
ureteric bud morphogenesis	NA	NA	NA	NA	NA	NA
urogenital system development	NA	NA	NA	NA	NA	NA
vacuolar acidification	NA	NA	NA	NA	NA	NA
vascular associated smooth muscle contraction	NA	NA	NA	NA	NA	NA
vascular transport	NA	NA	NA	NA	NA	NA
vasoconstriction	NA	NA	NA	NA	NA	NA
vasodilation	NA	NA	NA	NA	NA	NA
ventricular cardiac muscle tissue development	NA	NA	NA	NA	NA	NA
very-low-density lipoprotein particle assembly	NA	NA	NA	NA	NA	NA
very-low-density lipoprotein particle remodeling	NA	NA	NA	NA	NA	NA
viral entry into host cell	NA	NA	NA	NA	NA	NA
viral transcription	NA	NA	NA	NA	NA	NA
vitamin transport	NA	NA	NA	NA	NA	NA
water-soluble vitamin biosynthetic process	NA	NA	NA	NA	NA	NA
white fat cell differentiation	NA	NA	NA	NA	NA	NA
xenobiotic catabolic process	0	0.2601780142863338	61	0.6859060497111903	0.33152173913043476	-0.3369565217391305
