significant_drug	CMAP	LINCS	Cor	occurrence	clinical_phase	moa	target	disease_area	indication
varenicline	1	1	1	3	Launched	acetylcholine receptor agonist	CHRNA3|CHRNA4|CHRNA6|CHRNA7	neurology/psychiatry	smoking cessation
vidarabine	0	3	0	3	Launched	antiviral	ADA	infectious disease	virus herpes simplex (HSV)|varicella-zoster virus (VZV)
xylazine	0	2	1	3	Launched	adrenergic receptor agonist	ADRA2A|ADRA2B|ADRA2C	neurology/psychiatry	anesthetic
ziprasidone	0	2	1	3	Launched	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A4	neurology/psychiatry	schizophrenia|bipolar disorder
acitretin	0	0	2	2	Launched	retinoid receptor agonist	RARA|RARB|RARG|RBP1|RXRA|RXRB|RXRG|STAT3	dermatology	psoriasis
alimemazine	0	0	2	2	Launched	histamine receptor agonist|histamine receptor antagonist	HRH1	neurology/psychiatry|allergy|pulmonary	sedative|urticaria|itching|cough suppressant
amiloride	0	0	2	2	Launched	sodium channel blocker	AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	cardiology	hypertension|congestive heart failure
benidipine	0	2	0	2	Launched	calcium channel blocker	CACNA1C|CACNA1G	cardiology	hypertension
benzbromarone	0	0	2	2	Launched	chloride channel blocker	ABCC1	rheumatology	gout
bepridil	0	2	0	2	Launched	calcium channel blocker	KCNQ4	cardiology	angina pectoris
betahistine	0	0	2	2	Launched	histamine receptor agonist|histamine receptor antagonist	HRH1|HRH3	neurology/psychiatry	Meniere's disease
betamethasone	0	0	2	2	Launched	glucocorticoid receptor agonist	NR3C1	dermatology	corticosteroid-responsive dermatoses
bicalutamide	0	0	2	2	Launched	androgen receptor antagonist	AR	oncology	prostate cancer
biotin	0	0	2	2	Launched	vitamin B	ACACA|ACACB|HLCS|MCCC1|MCCC2|PC|PCCA|PCCB|SLC5A6		
biperiden	0	0	2	2	Launched	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5	neurology/psychiatry	Parkinson's Disease
bucladesine	0	0	2	2	Launched	adenosine receptor agonist|cAMP stimulant	PRKACA	dermatology	skin ulcer
buflomedil	0	0	2	2	Launched	adrenergic receptor antagonist|calcium channel blocker	ADRA1A	cardiology	peripheral artery disease (PAD)
capecitabine	0	0	2	2	Launched	DNA synthesis inhibitor|thymidylate synthase inhibitor	TYMS	oncology	breast cancer|colorectal cancer
cefdinir	0	0	2	2	Launched	bacterial cell wall synthesis inhibitor	MPO	infectious disease|otolaryngology|pulmonary	pneumonia|tonsillitis|pharyngitis|bronchitis|skin infections|otitis|sinusitis
chenodeoxycholic-acid	0	0	2	2	Launched	11-beta hydroxysteroid dehydrogenase inhibitor|FXR agonist	HSD11B1|NR1H4	cardiology|gastroenterology	cerebral cholesterosis|gallstones
cilastatin	0	1	1	2	Launched	dehydropeptidase inhibitor	DPEP1		
cilostazol	0	0	2	2	Launched	phosphodiesterase inhibitor	PDE3A|PDE3B	cardiology	claudication
cinacalcet	0	0	2	2	Launched	calcium channel activator	CASR	endocrinology|nephrology|oncology	hyperparathyroidism|chronic kidney disease (CKD)|parathyroid carcinoma|hypercalcemia
clemastine	0	2	0	2	Launched	histamine receptor antagonist	HRH1	allergy	allergic rhinitis|urticaria
clofibric-acid	0	0	2	2	Launched	PPAR receptor agonist	PPARA	endocrinology	hyperlipidemia
clomipramine	0	1	1	2	Launched	serotonin transporter (SERT) inhibitor	GSTP1|HTR2A|HTR2B|HTR2C|SLC6A2|SLC6A3|SLC6A4	neurology/psychiatry	obsessive compulsive disorder (OCD)
decitabine	0	0	2	2	Launched	DNA methyltransferase inhibitor	DNMT1|DNMT3A	hematologic malignancy|hematology	myelodysplastic diseases (MDS)|anemia|chronic myeloid leukemia (CML)
desoximetasone	0	2	0	2	Launched	glucocorticoid receptor agonist	NR3C1|PLA2G1B	dermatology	corticosteroid-responsive dermatoses
diclofenamide	0	0	2	2	Launched	carbonic anhydrase inhibitor	CA1|CA12|CA2|CA4|CA7	ophthalmology|neurology/psychiatry	glaucoma|epilepsy
equol	0	2	0	2	Launched	estrogen receptor agonist	ESR1|ESR2		
fasudil	1	0	1	2	Launched	rho associated kinase inhibitor	PKIA|PRKACA|ROCK1|ROCK2	neurology/psychiatry	cerebral vasospasm
fipronil	0	0	2	2	Launched	chloride channel blocker|GABA gated chloride channel blocker		infectious disease	flea control
flavoxate	0	0	2	2	Launched	acetylcholine receptor antagonist	CHRM1|CHRM2	urology	urinary incontinence|interstitial cystitis (IC)|urethritis|prostatitis
fluconazole	0	0	2	2	Launched	sterol demethylase inhibitor	CYP51A1	infectious disease	esophageal candidiasis|meningitis
fludarabine	0	2	0	2	Launched	ribonucleotide reductase inhibitor	ADA|DCK|POLA1|RRM1|RRM2	hematologic malignancy	chronic lymphocytic leukemia (CLL)
flunarizine	0	0	2	2	Launched	calcium channel blocker	CACNA1G|CACNA1H|CACNA1I|CALM1|HRH1	neurology/psychiatry|cardiology	migraine headache|vertigo|peripheral artery disease (PAD)
flupentixol	0	2	0	2	Launched	dopamine receptor antagonist	ADRA1A|CHRM1|DRD1|DRD2|DRD3|DRD5|HTR2A	neurology/psychiatry	schizophrenia|depression
flupirtine	0	0	2	2	Launched	glutamate receptor antagonist	ADRA2A|KCNQ1|KCNQ2	neurology/psychiatry	pain relief
fluvoxamine	0	2	0	2	Launched	selective serotonin reuptake inhibitor (SSRI)	SLC6A4	neurology/psychiatry	obsessive compulsive disorder (OCD)
formestane	0	1	1	2	Launched	aromatase inhibitor	CYP19A1	oncology	breast cancer
gabexate	0	0	2	2	Launched	serine protease inhibitor	PRSS1|TPSAB1	gastroenterology	pancreatitis
galantamine	0	0	2	2	Launched	acetylcholinesterase inhibitor	ACHE|BCHE|CHRNA1|CHRNA10|CHRNA2|CHRNA3|CHRNA4|CHRNA5|CHRNA6|CHRNA7|CHRNA9|CHRNB1|CHRNB2|CHRNB3|CHRNB4|CHRND|CHRNE|CHRNG	neurology/psychiatry	senile dementia
gefitinib	0	0	2	2	Launched	EGFR inhibitor	EGFR	oncology	non-small cell lung cancer (NSCLC)
gliquidone	0	0	2	2	Launched	sulfonylurea	ABCC8|KCNJ10|KCNJ8	endocrinology	diabetes mellitus
hyoscyamine	0	1	1	2	Launched	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4	gastroenterology|urology|neurology/psychiatry|allergy	peptic ulcer disease (PUD)|acute abdominal visceral spasm|ulcerative colitis|interstitial cystitis (IC)|enterocolitis|irritable bowel syndrome|tremors|allergic rhinitis
isoxsuprine	0	0	2	2	Launched	adrenergic receptor agonist	ADRB2	rheumatology|cardiology	Raynaud's disease|arteriosclerosis|Buerger's disease
ketoprofen	0	0	2	2	Launched	cyclooxygenase inhibitor	PTGS1|PTGS2|SLC5A8	rheumatology	rheumatoid arthritis|osteoarthritis
leflunomide	0	0	2	2	Launched	dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor	AHR|DHODH|PTK2B	rheumatology	rheumatoid arthritis
letrozole	0	0	2	2	Launched	aromatase inhibitor	CYP19A1	oncology	breast cancer
levetiracetam	0	0	2	2	Launched	calcium channel blocker	CACNA1B|SCN1A|SV2A	neurology/psychiatry	seizures
levonorgestrel	0	2	0	2	Launched	estrogen receptor agonist|glucocorticoid receptor antagonist|progesterone receptor agonist|progesterone receptor antagonist	PGR	endocrinology	contraceptive
lidoflazine	0	2	0	2	Launched	calcium channel blocker	SCN1A|SCN3A|SLC29A1	cardiology	coronary artery disease (CAD)
liothyronine	0	2	0	2	Launched	thyroid hormone stimulant	THRA|THRB	endocrinology	hypothyroidism|myxedema coma
lofepramine	0	0	2	2	Launched	norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI)	HTR1A|SLC6A2|SLC6A4	neurology/psychiatry	depression
lomerizine	0	0	2	2	Launched	calcium channel blocker	CACNA1B|SCN5A	neurology/psychiatry	migraine headache
lonidamine	0	1	1	2	Launched	glucokinase inhibitor	GCK		
loxapine	0	2	0	2	Launched	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|ADRB1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2C|HTR3A|HTR5A|HTR6|HTR7|SLC6A2|SLC6A3|SLC6A4	neurology/psychiatry	schizophrenia
maraviroc	1	0	1	2	Launched	CC chemokine receptor antagonist	CCR5	infectious disease	human immunodeficiency virus (HIV-1)
mefenamic-acid	0	0	2	2	Launched	cyclooxygenase inhibitor	KCNQ1|PTGS1|PTGS2|TRPM3	endocrinology	primary dysmenorrhea (PD)
mepivacaine	0	0	2	2	Launched	potassium channel blocker|sodium channel blocker		neurology/psychiatry	local anesthetic
methazolamide	0	0	2	2	Launched	carbonic anhydrase inhibitor	CA1|CA12|CA14|CA2|CA4|CA7	ophthalmology	glaucoma|intraocular pressure
mianserin	0	0	2	2	Launched	serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|HRH1|HRH2|HTR2A|HTR2B|HTR2C|HTR6|HTR7	neurology/psychiatry	depression
midostaurin	0	2	0	2	Launched	FLT3 inhibitor|KIT inhibitor|PKC inhibitor	FLT3|PRKCG	hematologic malignancy	acute myeloid leukemia (AML)
milrinone	0	0	2	2	Launched	phosphodiesterase inhibitor	PDE2A|PDE3A|PDE3B|PDE5A	cardiology	congestive heart failure
mirtazapine	0	0	2	2	Launched	adrenergic receptor antagonist|serotonin receptor antagonist	ADRA2A|ADRA2B|ADRA2C|HTR2A|HTR2C	neurology/psychiatry	depression
naproxen	0	0	2	2	Launched	cyclooxygenase inhibitor	PTGS1|PTGS2	neurology/psychiatry|rheumatology|dental|otolaryngology|endocrinology	pain relief|rheumatoid arthritis|headache|toothache|backache|muscle pain|common cold|fever
nevirapine	0	0	2	2	Launched	non-nucleoside reverse transcriptase inhibitor	CYP1A2|CYP2A6|CYP2B6|CYP2C9|CYP2D6|CYP3A4|CYP3A5	infectious disease	human immunodeficiency virus (HIV-1)
nicotinamide	0	0	2	2	Launched	protein synthesis stimulant	BST1|LDHA|PARP1|SIRT5	dermatology	acne vulgaris (AV)
nifedipine	0	0	2	2	Launched	calcium channel blocker	CACNA1C|CACNA1D|CACNA1F|CACNA1H|CACNA1S|CACNA2D1|CACNB2|CALM1|GLRA1|GLRA3|GLRB|KCNA1|KCNA5|NR1I2|TRPM3	cardiology	vasospastic angina|chronic stable angina
nimesulide	0	0	2	2	Launched	cyclooxygenase inhibitor	LTF|PLA2G2E|PTGS1|PTGS2	rheumatology|obstetrics/gynecology	osteoarthritis|menstrual pain
nimodipine	0	0	2	2	Launched	calcium channel blocker	CFTR|NR3C2	hematology	hemorrhage
olanzapine	0	0	2	2	Launched	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|HRH1|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR3A|HTR5A|HTR6|HTR7	neurology/psychiatry	schizophrenia|bipolar disorder
oxybuprocaine	0	0	2	2	Launched	local anesthetic	SCN10A	neurology/psychiatry	local anesthetic
palonosetron	0	0	2	2	Launched	serotonin receptor antagonist	HTR3A	gastroenterology	nausea|vomiting
pantoprazole	0	0	2	2	Launched	ATPase inhibitor	ATP4A	gastroenterology	gastroesophageal reflux disease (GERD)|erosive esophagitis (EE)|Zollinger-Ellison syndrome
parecoxib	0	2	0	2	Launched	cyclooxygenase inhibitor	LTF	neurology/psychiatry	pain relief
phenazopyridine	1	0	1	2	Launched	local anesthetic	SCN1A	infectious disease	urinary tract infections
pinacidil	0	0	2	2	Launched	ATP channel activator|potassium channel activator	ABCC8|ABCC9	cardiology	hypertension
pindolol	0	2	0	2	Launched	adrenergic receptor antagonist	ADRB1|ADRB2|HTR1A|HTR2A|HTR2B	cardiology	hypertension
pirfenidone	0	0	2	2	Launched	TGF beta receptor inhibitor	FURIN|TNF	pulmonary	idiopathic pulmonary fibrosis (IPF)
pizotifen	0	1	1	2	Launched	serotonin receptor antagonist	HTR1A|HTR2A|HTR2C	neurology/psychiatry	migraine headache
prednisolone	0	0	2	2	Launched	glucocorticoid receptor agonist	NR3C1|NR3C2|SERPINA6	ophthalmology|dermatology|infectious disease	conjunctivitis|rosacea|punctate keratitis|shingles|iritis|cyclitis
prilocaine	0	0	2	2	Launched	local anesthetic	SCN5A	neurology/psychiatry	anesthetic
primidone	0	0	2	2	Launched	GABA receptor antagonist	CHRNA4|CHRNA7|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIA2|GRIK2|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	neurology/psychiatry	seizures
probucol	0	2	0	2	Launched	atherogenesis inhibitor	ABCA1|ABCB11|CES1	cardiology	coronary artery disease (CAD)
propafenone	0	0	2	2	Launched	antiarrhythmic	ADRB1|ADRB2|KCNA5|KCNH2	cardiology	atrial fibrillation (AF)|ventricular tachycardia (VT)|ventricular arrhythmias
quinine	0	0	2	2	Launched	hemozoin biocrystallization inhibitor	GP9|KCNB2|KCNN4|SLC29A4	infectious disease	malaria
ruxolitinib	0	0	2	2	Launched	JAK inhibitor	JAK1|JAK2|JAK3|TYK2	hematologic malignancy|hematology	myelofibrosis|polycythemia vera
scopolamine	1	1	0	2	Launched	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|SI	neurology/psychiatry|gastroenterology	motion sickness|vomiting|nausea
sirolimus	0	0	2	2	Launched	mTOR inhibitor	FKBP1A|MTOR	transplant|pulmonary	organ rejection|lymphangioleiomyomatosis
sitagliptin	0	0	2	2	Launched	dipeptidyl peptidase inhibitor	DPP4	endocrinology	diabetes mellitus
spiperone	0	0	2	2	Launched	dopamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1D|HTR2A|HTR2B|HTR2C|HTR6|HTR7	neurology/psychiatry	schizophrenia
sulfacetamide	0	0	2	2	Launched	PABA antagonist		ophthalmology	conjunctivitis
tacrolimus	1	0	1	2	Launched	calcineurin inhibitor	FKBP1A	transplant	organ rejection
talipexole	0	0	2	2	Launched	adrenergic receptor agonist|dopamine receptor agonist	ADRA2A|DRD2|HTR3A	infectious disease	genitial herpes
temozolomide	0	0	2	2	Launched	DNA alkylating agent	MGMT	oncology	glioblastoma|astrocytoma
terguride	0	1	1	2	Launched	dopamine receptor agonist|serotonin receptor antagonist	ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD2|DRD3|DRD4|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C	neurology/psychiatry	Parkinson's Disease
tetrabenazine	0	0	2	2	Launched	vesicular monoamine transporter inhibitor	SLC18A1|SLC18A2	infectious disease|neurology/psychiatry	cholera|Huntington's disease
thiethylperazine	0	2	0	2	Launched	dopamine receptor antagonist	DRD1|DRD2|DRD4	gastroenterology	nausea
thiocolchicoside	1	1	0	2	Launched	GABA receptor antagonist	GABRA1|GABRB2|GABRG2|GLRA1|GLRB	neurology/psychiatry	muscle relaxant
thioproperazine	0	0	2	2	Launched	dopamine receptor antagonist	ADRA1A|ADRA1B|DRD1|DRD2|HTR1A|HTR2A	neurology/psychiatry	schizophrenia
tibolone	0	0	2	2	Launched	androgen receptor agonist|estrogen receptor agonist|progesterone receptor agonist	ESR1	obstetrics/gynecology	endometriosis
tizanidine	0	0	2	2	Launched	adrenergic receptor agonist	ADRA2A|ADRA2B|ADRA2C|NISCH	neurology/psychiatry	spasms
triamterene	0	0	2	2	Launched	sodium channel blocker	SCNN1A|SCNN1B|SCNN1D|SCNN1G	endocrinology|cardiology	hypokalemia|hypertension|edema
tropicamide	0	0	2	2	Launched	acetylcholine receptor antagonist	CHRM3|CHRM4	ophthalmology	mydriasis diagnostic|cycloplegia diagnostic
venlafaxine	0	0	2	2	Launched	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI)	SLC6A2|SLC6A4	neurology/psychiatry	depression|generalized anxiety disorder (GAD)|panic disorders|social anxiety disorder
warfarin	0	1	1	2	Launched	vitamin K antagonist	VKORC1	hematology|cardiology	deep vein thrombosis (DVT)|pulmonary embolism (PE)|atrial fibrillation (AF)|myocardial infarction
zuclopenthixol	0	0	2	2	Launched	dopamine receptor antagonist	ADRA1A|ADRA2A|DRD1|DRD2|DRD5|HRH1|HTR2A	neurology/psychiatry	schizophrenia|bipolar disorder
abiraterone	0	0	1	1	Launched	androgen biosynthesis inhibitor	CYP11B1|CYP17A1	oncology	prostate cancer
acepromazine	0	0	1	1	Launched	dopamine receptor antagonist	ADRA1A|ADRA1B|DRD1|DRD2|HTR1A|HTR2A	neurology/psychiatry	sedative
ambroxol	0	0	1	1	Launched	sodium channel blocker	CYP3A4	pulmonary	bronchitis
amperozide	0	0	1	1	Launched	dopamine receptor antagonist	FAAH|HTR2A	neurology/psychiatry	psychosis
aniracetam	0	0	1	1	Launched	glutamate receptor agonist	DRD2|GRIA1|GRIA2|GRIA3|GRIA4|HTR2A		
ascorbic-acid	0	0	1	1	Launched	antioxidant	SLC23A1|SLC23A2	endocrinology	scurvy
azaperone	0	1	0	1	Launched	dopamine receptor antagonist	DRD2|DRD3	neurology/psychiatry	sedative
azithromycin	0	0	1	1	Launched	bacterial 50S ribosomal subunit inhibitor	MLNR	infectious disease	pelvic inflammatory disease|pneumonia
budesonide	0	0	1	1	Launched	glucocorticoid receptor agonist	NR3C1	gastroenterology	Crohn's disease
buphenine	0	1	0	1	Launched	adrenergic receptor agonist	ADRB2	rheumatology	Raynaud's disease
capsaicin	0	0	1	1	Launched	TRPV agonist	CFTR|TRPV1	neurology/psychiatry|rheumatology	muscle pain|rheumatoid arthritis
carteolol	1	0	0	1	Launched	adrenergic receptor antagonist	ADRB1|ADRB2|ADRB3	ophthalmology	intraocular pressure|glaucoma|ocular hypertension
cefotaxime	0	0	1	1	Launched	bacterial cell wall synthesis inhibitor		infectious disease	respiratory tract infections|bone and joint infections|pelvic inflammatory disease|intra-abdominal infections|skin infections|meningitis|urinary tract infections|bacterial septicemia|gynecologic infections
cetirizine	0	1	0	1	Launched	histamine receptor antagonist	HRH1	allergy	allergic rhinitis
cholic-acid	0	0	1	1	Launched	bile acid	ADH1C|CES1|COX4I1|COX5A|COX5B|COX6A2|COX6B1|COX6C|COX7A1|COX7B|COX7C|COX8A|ESRRG|FABP6|FECH|GPBAR1|MT-CO1|MT-CO2|MT-CO3|PLA2G1B	gastroenterology|neurology/psychiatry|genetics	bile acid synthesis disorders|peroxisomal disorders|Zellweger syndrome
cimetidine	0	1	0	1	Launched	histamine receptor antagonist	HRH2|SLC29A4|SLC47A1|SLC47A2	gastroenterology|hematologic malignancy|endocrinology	duodenal ulcer disease|peptic ulcer disease (PUD)|gastroesophageal reflux disease (GERD)|aggressive systemic mastocytosis (ASM)|Zollinger-Ellison syndrome|endocrine adenoma
citalopram	0	0	1	1	Launched	selective serotonin reuptake inhibitor (SSRI)	ADRA1A|CHRM1|HRH1|SLC6A2|SLC6A3|SLC6A4	neurology/psychiatry	depression
clofibrate	0	0	1	1	Launched	PPAR receptor agonist	LPL|PPARA	endocrinology|cardiology	hyperlipidemia|cholesterol
coumarin	1	0	0	1	Launched	vitamin K antagonist	CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP2A6	gastroenterology|pulmonary	ulcerative colitis|asthma|celiac disease
dactinomycin	1	0	0	1	Launched	RNA polymerase inhibitor	POLR2A	oncology	testicular carcinoma|Wilm's tumor|rhabdomyosarcoma|Ewing's sarcoma|gestational trophoblastic disease (GTD)
dapsone	0	0	1	1	Launched	bacterial antifolate	DHFR	dermatology|infectious disease	dermatitis herpetiformis (DH)|leprosy
diflunisal	0	1	0	1	Launched	prostanoid receptor antagonist	PTGS1|PTGS2	rheumatology	rheumatoid arthritis|osteoarthritis
digitoxin	0	0	1	1	Launched	ATPase inhibitor	ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|FXYD2	cardiology	congestive heart failure|cardiac arrythmia
diphenhydramine	0	0	1	1	Launched	histamine receptor antagonist	HRH1	neurology/psychiatry	headache
diphenidol	0	1	0	1	Launched	acetylcholine receptor agonist	CHRM1|CHRM2|CHRM3|CHRM4	neurology/psychiatry	vertigo
domperidone	0	0	1	1	Launched	dopamine receptor antagonist	DRD2|DRD3	infectious disease	fescue toxicosis
doxepin	0	0	1	1	Launched	histamine receptor antagonist	HRH1|SLC6A2|SLC6A4	neurology/psychiatry	depression|anxiety
doxercalciferol	0	0	1	1	Launched	vitamin D receptor agonist	VDR	nephrology|endocrinology	chronic kidney disease (CKD)|hyperparathyroidism
doxorubicin	0	1	0	1	Launched	topoisomerase inhibitor	TOP2A	hematologic malignancy|oncology	acute lymphoblastic leukemia (ALL)|acute myeloid leukemia (AML)|Wilm's tumor|breast cancer|ovarian cancer|Hodgkin's lymphoma|bladder cancer|multiple myeloma
doxycycline	0	0	1	1	Launched	bacterial 30S ribosomal subunit inhibitor|metalloproteinase inhibitor	MMP8	dental	periodontitis
edrophonium	0	0	1	1	Launched	acetylcholinesterase inhibitor	ACHE|BCHE	neurology/psychiatry	myasthenia gravis
efavirenz	0	0	1	1	Launched	HIV protease inhibitor	CYP1A2|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4	infectious disease	human immunodeficiency virus (HIV-1)
enalapril	0	0	1	1	Launched	angiotensin converting enzyme inhibitor	ACE	cardiology	hypertension|congestive heart failure|left ventricular systolic dysfunction (LVSD)
enalaprilat	0	1	0	1	Launched	angiotensin converting enzyme inhibitor	ACE	cardiology	hypertension
esomeprazole	0	0	1	1	Launched	ATPase inhibitor	ATP4A	gastroenterology	gastroesophageal reflux disease (GERD)|Zollinger-Ellison syndrome|peptic ulcer disease (PUD)
estropipate	0	0	1	1	Launched	estrogen receptor agonist	ESR1|ESR2	orthopedics|endocrinology|obstetrics/gynecology	osteoporosis|menopause|vaginal atrophy|hypoestrogenism
ethotoin	0	0	1	1	Launched	hydantoin antiepileptic	SCN5A	neurology/psychiatry	seizures
febuxostat	0	1	0	1	Launched	xanthine oxidase inhibitor	XDH	nephrology	hyperuricemia
finasteride	0	0	1	1	Launched	5 alpha reductase inhibitor	AKR1D1|SRD5A1|SRD5A2	endocrinology	androgenetic alopecia
fluorometholone	0	0	1	1	Launched	glucocorticoid receptor agonist	NR3C1	ophthalmology	eye inflammation
fluphenazine	0	0	1	1	Launched	dopamine receptor antagonist	CALM1|DRD1|DRD2|DRD5|HRH1|HTR2A|HTR6|HTR7	neurology/psychiatry	schizophrenia
glipizide	0	0	1	1	Launched	sulfonylurea	ABCC8|KCNJ10|KCNJ11|PPARG	endocrinology	diabetes mellitus|hyperglycemia
guanfacine	0	0	1	1	Launched	adrenergic receptor agonist	ADRA2A|ADRA2B|ADRA2C	cardiology	hypertension
hydroflumethiazide	0	1	0	1	Launched	sodium/potassium/chloride transporter inhibitor	ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A1|SLC12A3	cardiology|gastroenterology|rheumatology|nephrology	edema|congestive heart failure|hepatic cirrhosis|nephrotic syndrome|chronic renal failure|acute glomerulonephritis (AGN)|hypertension
hydroquinidine	0	0	1	1	Launched	antiarrhythmic		cardiology	cardiac arrythmia
ibudilast	0	0	1	1	Launched	leukotriene receptor antagonist|phosphodiesterase inhibitor	IL1B|IL6|PDE3A|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A	pulmonary|neurology/psychiatry	asthma|stroke
imatinib	0	0	1	1	Launched	Bcr-Abl kinase inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor	ABL1|CSF1R|DDR1|KIT|NTRK1|PDGFRA|PDGFRB|RET	hematologic malignancy|oncology	chronic myeloid leukemia (CML)|acute lymphoblastic leukemia (ALL)|myelodysplastic diseases (MDS)|aggressive systemic mastocytosis (ASM)|hypereosinophilic syndrome (HES)|chronic eosinophilic leukemia (CEL)|dermatofibrosarcoma protuberans (DFSP)|gastrointestinal stromal tumors (GIST)
imiquimod	0	0	1	1	Launched	interferon inducer|toll-like receptor agonist	TLR7|TLR8	dermatology|infectious disease|oncology	actinic keratosis (AK)|genital warts|basal cell carcinoma (BCC)
irbesartan	0	0	1	1	Launched	angiotensin receptor antagonist	AGTR1|JUN|SLC10A1	cardiology|nephrology	hypertension|diabetic nephropathy
irsogladine	0	0	1	1	Launched	phosphodiesterase inhibitor	PDE4A	gastroenterology	peptic ulcer disease (PUD)
lamotrigine	0	0	1	1	Launched	serotonin receptor antagonist|sodium channel blocker	SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	neurology/psychiatry	epilepsy|bipolar disorder
loteprednol	0	1	0	1	Launched	glucocorticoid receptor agonist|phospholipase inhibitor	NR3C1	ophthalmology	conjunctivitis
mebeverine	0	1	0	1	Launched	acetylcholine receptor antagonist	CHRM1	gastroenterology	irritable bowel syndrome
medrysone	0	1	0	1	Launched	glucocorticoid receptor agonist	NR3C1	ophthalmology	conjunctivitis|episcleritis
mephentermine	0	0	1	1	Launched	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3	cardiology	hypotension
metformin	1	0	0	1	Launched	insulin sensitizer	ACACB|PRKAB1	endocrinology	diabetes mellitus
methysergide	0	0	1	1	Launched	serotonin receptor antagonist	HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7	neurology/psychiatry	headache
metoclopramide	0	0	1	1	Launched	dopamine receptor antagonist|serotonin receptor antagonist	CHRM1|DRD2|HTR3A|HTR3B|HTR4	gastroenterology	gastroparesis|nausea|vomiting
metyrapone	0	1	0	1	Launched	cytochrome P450 inhibitor	CYP11B1	nephrology	adrenal diagnostic agent
milnacipran	0	1	0	1	Launched	serotonin–norepinephrine reuptake inhibitor (SNRI)	SLC6A2|SLC6A4	rheumatology	fibromyalgia
mitoxantrone	0	1	0	1	Launched	topoisomerase inhibitor	TOP2A	neurology/psychiatry|oncology|hematologic malignancy	multiple sclerosis|prostate cancer|acute myeloid leukemia (AML)
molindone	0	0	1	1	Launched	dopamine receptor antagonist	DRD2|HRH1|HTR2A	neurology/psychiatry	schizophrenia
montelukast	0	1	0	1	Launched	leukotriene receptor antagonist	ALOX5|CYSLTR1	pulmonary|allergy	asthma|allergic rhinitis|exercise-induced bronchoconstriction (EIB)
