drug_target1	drug_name	drug_gene	moa	enriched_pathway	drug_target2	tg_int_weight	disease_target1	disease_target2	drug_gene1	drug_gene2
KRT19	dexamethasone	IGFBP3	Glucocorticoid receptor agonist	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	TSC22D3	Corticosteroid agonist	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Corticosteroid agonist	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IER3	Glucocorticoid receptor modulator	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IER3	Cytochrome P450 inhibitor	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Glucocorticoid receptor modulator	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Cytochrome P450 inhibitor	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Corticosteroid agonist	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	TSC22D3	Glucocorticoid receptor agonist	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Corticosteroid agonist	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Glucocorticoid receptor agonist	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Cytochrome P450 inhibitor	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	TSC22D3	Glucocorticoid receptor modulator	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	TSC22D3	Glucocorticoid receptor modulator	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Corticosteroid agonist	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IER3	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	TSC22D3	Glucocorticoid receptor agonist	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Glucocorticoid receptor modulator	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Glucocorticoid receptor modulator	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Glucocorticoid receptor agonist	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Corticosteroid agonist	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IER3	Corticosteroid agonist	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IER3	Glucocorticoid receptor modulator	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IER3	Corticosteroid agonist	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Cytochrome P450 inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	TSC22D3	Corticosteroid agonist	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	TSC22D3	Corticosteroid agonist	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	TSC22D3	Cytochrome P450 inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IER3	Glucocorticoid receptor agonist	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Cytochrome P450 inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Glucocorticoid receptor modulator	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	TSC22D3	Glucocorticoid receptor agonist	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Glucocorticoid receptor modulator	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Glucocorticoid receptor agonist	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Corticosteroid agonist	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IER3	Glucocorticoid receptor agonist	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Glucocorticoid receptor modulator	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IGFBP3	Glucocorticoid receptor agonist	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IER3	Cytochrome P450 inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
KRT19	dexamethasone	IER3	Corticosteroid agonist	negative regulation of cytokine secretion	UBC	0.734	0	0	0	0
KRT19	dexamethasone	TSC22D3	Glucocorticoid receptor modulator	regulation of cytokinesis	UBC	0.734	0	0	0	0
KRT19	dexamethasone	MUC1	Glucocorticoid receptor agonist	regulation of cytokine production involved in inflammatory response	UBC	0.734	0	0	0	0
LEP	gemfibrozil	CYCS	Lipoprotein lipase activator	regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
LEP	gemfibrozil	GMNN	Lipoprotein lipase activator	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
LEP	gemfibrozil	ST3GAL5	Lipoprotein lipase activator	regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
LEP	gemfibrozil	GMNN	Lipoprotein lipase activator	cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	ST3GAL5	Lipoprotein lipase activator	positive regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
LEP	gemfibrozil	CYCS	Lipoprotein lipase activator	positive regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
LEP	gemfibrozil	ST3GAL5	Lipoprotein lipase activator	negative regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	GMNN	Lipoprotein lipase activator	regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
LEP	gemfibrozil	MAP7	Lipoprotein lipase activator	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
LEP	gemfibrozil	MAP7	Lipoprotein lipase activator	negative regulation of cytokine secretion	NA	NA	0	0	0	0
LEP	gemfibrozil	MAP7	Lipoprotein lipase activator	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
LEP	gemfibrozil	GMNN	Lipoprotein lipase activator	negative regulation of cytokine secretion	NA	NA	0	0	0	0
LEP	gemfibrozil	CYCS	Lipoprotein lipase activator	negative regulation of cytokine secretion	NA	NA	0	0	0	0
LEP	gemfibrozil	ST3GAL5	Lipoprotein lipase activator	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
LEP	gemfibrozil	MAP7	Lipoprotein lipase activator	negative regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	CYCS	Lipoprotein lipase activator	cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	MAP7	Lipoprotein lipase activator	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	ST3GAL5	Lipoprotein lipase activator	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	MAP7	Lipoprotein lipase activator	regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
LEP	gemfibrozil	MAP7	Lipoprotein lipase activator	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	CYCS	Lipoprotein lipase activator	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
LEP	gemfibrozil	ST3GAL5	Lipoprotein lipase activator	cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	GMNN	Lipoprotein lipase activator	negative regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	ST3GAL5	Lipoprotein lipase activator	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
LEP	gemfibrozil	CYCS	Lipoprotein lipase activator	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
LEP	gemfibrozil	MAP7	Lipoprotein lipase activator	cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	ST3GAL5	Lipoprotein lipase activator	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	CYCS	Lipoprotein lipase activator	negative regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	MAP7	Lipoprotein lipase activator	positive regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
LEP	gemfibrozil	GMNN	Lipoprotein lipase activator	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	GMNN	Lipoprotein lipase activator	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	CYCS	Lipoprotein lipase activator	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	GMNN	Lipoprotein lipase activator	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
LEP	gemfibrozil	ST3GAL5	Lipoprotein lipase activator	negative regulation of cytokine secretion	NA	NA	0	0	0	0
LEP	gemfibrozil	CYCS	Lipoprotein lipase activator	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
LEP	gemfibrozil	GMNN	Lipoprotein lipase activator	positive regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
LIPA	trifluoperazine	HMGCS1	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
LIPA	trifluoperazine	MYCBP	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
LIPA	trifluoperazine	INSIG1	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
LIPA	trifluoperazine	CDC20	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	negative regulation of cytokine secretion	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	positive regulation of cytokinesis	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	mitotic cytokinetic process	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of cytokine secretion	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	mitotic cytokinetic process	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	positive regulation of cytokinesis	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	cytokinetic process	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	mitotic cytokinetic process	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	regulation of cytokinesis	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	cytokinetic process	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	mitotic cytokinetic process	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	negative regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	cytokinetic process	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	positive regulation of cytokinesis	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	cytokinetic process	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of cytokine secretion	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	PCNA	HMGCR inhibitor	cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	positive regulation of cytokinesis	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of cytokine secretion	NA	NA	0	0	0	0
LIPC	fluvastatin	TSC22D3	HMGCR inhibitor	regulation of cytokinesis	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	regulation of cytokinesis	NA	NA	0	0	0	0
LIPC	fluvastatin	TPM1	HMGCR inhibitor	cytokine secretion involved in immune response	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
LIPC	fluvastatin	RHOA	HMGCR inhibitor	regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	INSIG1	Selective estrogen receptor modulator (SERM)	positive regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	HMGCS1	Selective estrogen receptor modulator (SERM)	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
LRMDA	tamoxifen	INSIG1	Selective estrogen receptor modulator (SERM)	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
LRMDA	tamoxifen	PRSS23	Selective estrogen receptor modulator (SERM)	positive regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	INSIG1	Selective estrogen receptor modulator (SERM)	regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	ITGAE	Estrogen receptor antagonist	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
LRMDA	tamoxifen	PRSS23	Selective estrogen receptor modulator (SERM)	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
LRMDA	tamoxifen	ITGAE	Selective estrogen receptor modulator (SERM)	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
LRMDA	tamoxifen	HMGCS1	Estrogen receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	ITGAE	Selective estrogen receptor modulator (SERM)	regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	INSIG1	Estrogen receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	PRSS23	Estrogen receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	HMGCS1	Selective estrogen receptor modulator (SERM)	regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	PRSS23	Estrogen receptor antagonist	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
LRMDA	tamoxifen	HMGCS1	Estrogen receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	INSIG1	Estrogen receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	HMGCS1	Selective estrogen receptor modulator (SERM)	positive regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	HMGCS1	Estrogen receptor antagonist	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
LRMDA	tamoxifen	INSIG1	Estrogen receptor antagonist	positive regulation of T-helper 2 cell cytokine production	NA	NA	0	0	0	0
LRMDA	tamoxifen	PRSS23	Estrogen receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	PRSS23	Selective estrogen receptor modulator (SERM)	regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	ITGAE	Selective estrogen receptor modulator (SERM)	positive regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	ITGAE	Estrogen receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
LRMDA	tamoxifen	ITGAE	Estrogen receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
MAML3	perphenazine	BIRC5	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
MAML3	perphenazine	HMGCS1	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
MAML3	perphenazine	CDC20	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
MAML3	perphenazine	INSIG1	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	VEGFR inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	RET tyrosine kinase inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	VEGFR inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	PDGFR receptor inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	PDGFR receptor inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	VEGFR inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	RAF inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	RAF inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	RAF inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	RET tyrosine kinase inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	RET tyrosine kinase inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	RET tyrosine kinase inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	VEGFR inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	VEGFR inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	FLT3 inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	FLT3 inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	FLT3 inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	KIT inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	VEGFR inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	RAF inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	RAF inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	RET tyrosine kinase inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	RET tyrosine kinase inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	PDGFR receptor inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	VEGFR inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	VEGFR inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	FLT3 inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	PDGFR receptor inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	FLT3 inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	FLT3 inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	KIT inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	KIT inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	KIT inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	RET tyrosine kinase inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	FLT3 inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	AARS1	KIT inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	RET tyrosine kinase inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	FLT3 inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	KIT inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	MTHFD2	KIT inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	RAF inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	RAF inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	FDFT1	KIT inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK4	sorafenib	HMGCS1	RAF inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	HMGCS1	RET tyrosine kinase inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	MTHFD2	VEGFR inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	AARS1	VEGFR inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	MTHFD2	FLT3 inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	AARS1	RAF inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	FDFT1	RAF inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	AARS1	RET tyrosine kinase inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	FDFT1	RET tyrosine kinase inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	MTHFD2	VEGFR inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	AARS1	VEGFR inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	MTHFD2	FLT3 inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	FDFT1	KIT inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	HMGCS1	RET tyrosine kinase inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	FDFT1	PDGFR receptor inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	AARS1	RAF inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	HMGCS1	RAF inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	HMGCS1	RAF inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	AARS1	RET tyrosine kinase inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	FDFT1	RET tyrosine kinase inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	HMGCS1	VEGFR inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	AARS1	PDGFR receptor inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	AARS1	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	FDFT1	PDGFR receptor inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	HMGCS1	FLT3 inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	FDFT1	FLT3 inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	FDFT1	FLT3 inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	MTHFD2	KIT inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	MTHFD2	KIT inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	FDFT1	RAF inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	MTHFD2	RET tyrosine kinase inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
MAPK6	sorafenib	HMGCS1	KIT inhibitor	mast cell cytokine production	NA	NA	0	0	0	0
